,chinese_(mandarin),leept6
,english,leept6
,english,leericky123
,english,legend---ary
,chinese,legend---ary
,english,leila_ch
fluently,english,leilei1121
fluently,chinese_(mandarin),leilei1121
somewhat,chinese_(cantonese),leilei1121
,chinese,leisel_lisa
,english,lemandro
,chinese,lenaandluna
,english,lenaandluna
,english,lenkahan
,chinese,lenkahan
,english,lenokh
,chinese_(mandarin),lenokh
somewhat,english,leo_wang
fluently,chinese,leo_wang
,english,leoben313
,chinese,leoben313
,english,leohuk
fluently,chinese,leohuk
,english,leojyun-chen
,chinese,leon5566520
,chinese,leon_wu
,english,leon_wu
,english,leona_lai
,chinese,leona_lai
,japanese,leona_lai
fluently,dutch,leonpetrus
fluently,english,leonpetrus
somewhat,chinese_(mandarin),leonpetrus
somewhat,french,leonpetrus
somewhat,german,leonpetrus
somewhat,english,lerchen_tw
,chinese,lerchen_tw
,english,leslie9527inabox
,english,lester3333
,chinese_(mandarin),lester3333
,chinese,lexierong
,english,lexierong
,english,lexluthor80
fluently,chinese_(mandarin),lezahasaurus
somewhat,english,lezahasaurus
fluently,cebuano,lezahasaurus
fluently,tagalog,lezahasaurus
somewhat,chinese_(cantonese),lezahasaurus
,english,lhenglingers
,english,lheyinabox
,english,lhize
,english,lialin1101
,chinese,lialin1101
,english,liananananana
somewhat,english,liangen
fluently,chinese,liangen
somewhat,english,liangmei
,english,liangwenhui
,english,lianmine11
fluently,english,liaock168
somewhat,chinese,liaock168
fluently,portuguese,liaock168
,english,liarjen
somewhat,english,lidia7331
fluently,chinese_(mandarin),lidia7331
,chinese,liebefrei
,english,liebefrei
,german,liebefrei
somewhat,english,lienhsuehhan
fluently,chinese,lienhsuehhan
somewhat,korean,lienhsuehhan
,chinese,lifeofping
,english,lifeofping
fluently,chinese,lightower312
somewhat,english,lightower312
somewhat,chinese_(cantonese),lightower312
somewhat,malay,lightower312
,english,lijeng
,english,lilian520
,english,lilianachang
fluently,chinese,lilianachang
,chinese_(mandarin),liliangwen11
,english,lilianlady
,chinese,lilianlady
somewhat,english,lililihsin
,chinese,lililihsin
fluently,chinese,lillalab
,english,lillalab
,german,lillalab
somewhat,english,lilliansiao
fluently,chinese,lilliansiao
somewhat,french,lilliansiao
somewhat,mongolian,lilliansiao
somewhat,english,lilliantsai
fluently,chinese,lilliantsai
,english,lily_tulip_2
,english,lilychanginabox
,chinese,lilycola
,english,lilycola
fluently,english,lilytw2016
,english,lilyyao
,english,limpahan_taco
,chinese_(mandarin),lin-1777
,english,lin-1777
fluently,chinese_(mandarin),lin1987
fluently,english,lin1987
somewhat,english,lin_wei-wei
fluently,chinese,lin_wei-wei
,english,lina5545
,english,linda21077
,chinese_(mandarin),linda21077
somewhat,english,linda9788877
,chinese,linda9788877
somewhat,korean,linda9788877
,english,lindaspring
,english,lindinda1102
,english,lineon_taco
,english,linettearaz
,chinese_(mandarin),linettearaz
,chinese,ling-yan
somewhat,english,ling-yan
somewhat,english,lingc1989
fluently,chinese,lingc1989
fluently,chinese_(mandarin),linlin616
somewhat,english,linlin616
,english,linwenwen
,chinese,linwenwen
,english,linya-tsai
fluently,chinese,linyiyin1996
somewhat,english,linyiyin1996
somewhat,chinese,linyoyo
somewhat,english,linyoyo
,english,linzoma81
,chinese,linzyythu
,english,linzyythu
fluently,french,liobe
fluently,english,liobe
somewhat,thai,liobe
somewhat,chinese_(mandarin),liobe
fluently,chinese_(mandarin),liou675
fluently,english,liou675
,english,lisa0297
,chinese,lisa0297
fluently,chinese,lisa1132
somewhat,english,lisa696
somewhat,japanese,lisa696
fluently,chinese,lisa696
,chinese,lisa_0125
,english,lisa_y615
,chinese,lisa_y615
fluently,english,lisaasadorama
fluently,chinese,lisaasadorama
somewhat,japanese,lisaasadorama
,chinese,lisaluluy
,english,lisaluluy
,english,lisamel2016
,english,listen1991
,english,lithz
,english,little_leopard
fluently,english,little_tung
fluently,chinese,little_tung
somewhat,spanish,little_tung
,english,littledarkize
,chinese,littledarkize
somewhat,english,littledstar13
fluently,chinese,littledstar13
,english,littlejjesi
fluently,english,littlequeen257
fluently,chinese,littlequeen257
somewhat,english,littlestartsai
fluently,chinese,littlestartsai
fluently,english,littletung
,chinese,littletung
somewhat,german,littletung
,english,littlewoman11
,english,liu1102
,english,liuada
,english,liukueiling
,chinese,liukueiling
fluently,english,livelife0417
fluently,chinese,livelife0417
,english,livia-liwei
,english,living0the0dream
,english,livvvil
,chinese_(mandarin),livvvil
,english,livywang
,english,liwem
,english,liz-kuo
,english,lizbethkay
,chinese,lizsu0205
,english,lizsu0205
,english,lizziefranz
somewhat,english,lizziezeng
fluently,chinese,lizziezeng
,english,lliittlloothecat
,english,llopvee
,chinese,llopvee
somewhat,english,llrs17
fluently,chinese,llrs17
somewhat,english,lnn__nnl
fluently,chinese,lnn__nnl
,chinese,lo-carry
,english,lohongtat
,english,lokiuytfg
,english,lol_tp
,chinese,lol_tp
,english,lolitiffany
,english,lollipopheaven
,chinese,lollolred
somewhat,english,lollolred
fluently,english,loom-tw
fluently,chinese,loom-tw
,english,loquar
somewhat,english,lorabeeee
fluently,chinese,lorabeeee
somewhat,spanish,lorabeeee
,english,loraloraa
,chinese_(mandarin),loraloraa
,english,lore_wen
,english,lorenzaud
,french,lorenzaud
,spanish,lorenzaud
,english,lorenzo686_taco
somewhat,english,loskfvz
fluently,chinese,loskfvz
fluently,english,lost_in_eternity
fluently,french,lost_in_eternity
somewhat,chinese,lost_in_eternity
,english,lotteros
,chinese,lotteros
,english,lotuslin
,chinese,lotuslin
,english,louis_mathews
,chinese,louis_mathews
somewhat,english,louise0922
fluently,chinese,louise0922
,english,louisejam
,chinese,louiseyc
,english,louiseyc
somewhat,english,love-vivienne
fluently,chinese,love-vivienne
,english,love27inabox
somewhat,english,lovechuchu
fluently,chinese,lovechuchu
fluently,chinese_(mandarin),lovecofeee
somewhat,english,lovecofeee
,chinese,loveemily329
,chinese_(mandarin),lovegroundhog
,english,lovegroundhog
fluently,english,lovehurts30
fluently,tagalog,lovehurts30
,english,lovelovesweetty
,chinese,lovelysky42
,english,lovelysky42
,english,lovemaniacthecat
,english,lovemayday1998
,english,loverdoctor1
,english,lovestylelife
,chinese,lovestylelife
somewhat,english,lox137
fluently,chinese,lox137
,english,lseeyou
fluently,english,lucidending
somewhat,chinese,lucidending
,chinese_(mandarin),luckyluckylululu
,english,luckyluckylululu
,english,lucusfromtaiwn
,english,lucybbk
,chinese,lucybbk
,japanese,lucybbk
,english,luisluis333
,spanish,luisluis333
,chinese_(mandarin),lukia_
,english,lukia_
,japanese,lukia_
,chinese_(cantonese),lukia_
,english,lulu11py
,chinese_(mandarin),lulu11py
,spanish,lulu11py
somewhat,french,lulu11py
,english,lulu221_taco
,english,luluhaha
somewhat,english,lulukuo
fluently,chinese_(mandarin),lulukuo
,chinese_(mandarin),lulushun
,english,lulushun
,english,luluyanglulu
somewhat,english,luna_blue_moon
fluently,chinese_(mandarin),luna_blue_moon
,english,lunayun
,chinese_(mandarin),lunayun
,spanish,lunayun
somewhat,english,luvmin00
fluently,chinese,luvmin00
somewhat,russian,luvmin00
fluently,english,luzaic
fluently,chinese_(mandarin),luzaic
fluently,chinese_(mandarin),lwh2016
fluently,english,lwh2016
,english,lyberty_taco
,english,lyc79
,chinese,lyc79
,english,lyn022176
fluently,english,lynch6622
fluently,chinese_(mandarin),lynch6622
,english,lynn-la
somewhat,english,lynnchang
somewhat,english,lynncooper
fluently,chinese,lynncooper
somewhat,english,lynnjang
fluently,chinese,lynnjang
,english,lynxathena
,chinese,lynxathena
,malay,lynxathena
somewhat,english,lz229d
fluently,chinese,lz229d
,english,m4rktp
,c++,m4rktp
somewhat,chinese,m4rktp
,english,m801015mag
,chinese_(mandarin),m801015mag
fluently,english,maaha02
somewhat,chinese,maaha02
fluently,other,maaha02
fluently,english,mackallan
somewhat,chinese,mackallan
,english,mackenzie_tai
,english,mactseng
fluently,chinese,mactseng
,chinese_(mandarin),maddyc14
,english,madeintaiwanmit
,chinese,madeintaiwanmit
,english,madhi24
,english,madmanrom
,english,madmanwith
,english,maflix
,english,magalikk
,english,magdalen1109
,chinese,magdalen1109
,english,maggic_taco
somewhat,english,maggie_tsai
fluently,chinese,maggie_tsai
,english,maggieagnesb
,chinese,magic0105
,english,magic0105
,english,magongjie
,french,magongjie
,swahili,magongjie
,tagalog,maine0203
,english,maine0203
,english,makedreaming
,chinese,makedreaming
fluently,english,makeitseasy
fluently,chinese,makeitseasy
fluently,vietnamese,makeitseasy
somewhat,japanese,makeitseasy
,slovak,makuso69
,english,makuso69
,spanish,makuso69
,chinese,malanouo
,english,malo-saurus
,english,mams790324
,chinese,mams790324
,chinese_(mandarin),man-jyun
,english,man-jyun
fluently,chinese,man62223
fluently,english,man62223
fluently,french,man62223
somewhat,english,manda_1010
,chinese_(mandarin),mandy123pop
,english,mandy123pop
fluently,chinese,mandy1452
somewhat,english,mandy1452
,english,mandy88210
,chinese,mandy88210
,english,mandyhsieh
somewhat,english,mandywang0404
fluently,chinese,mandywang0404
,english,mangochentw
fluently,english,mangolicioso
fluently,chinese,mangolicioso
,english,mangostem
,english,manianheng
,english,manssso
,english,maojojo
,french,maojojo
,spanish,maojojo
,chinese,maolung037
fluently,english,maomeowsaurus
somewhat,chinese,maomeowsaurus
somewhat,french,maomeowsaurus
,english,mar92jh
fluently,english,mar_tn
fluently,chinese,mar_tn
fluently,german,mar_tn
fluently,chinese,marble120
fluently,english,marble120
somewhat,french,marble120
,english,marchein
,chinese_(mandarin),marchein
,english,marctw
fluently,chinese,margaretweiwei
somewhat,english,margaretweiwei
somewhat,russian,margaretweiwei
,english,margaux129
,chinese_(mandarin),margaux129
somewhat,english,margo_lu
fluently,chinese,margo_lu
,english,marianajp
,chinese_(mandarin),marianajp
somewhat,japanese,marianajp
somewhat,portuguese,marianajp
,english,mariatheresa2626
,english,maribel_cambanga
,english,maribelypiz
,english,maricelttt
,english,marieyin_taco
,english,marjoriehuang
,chinese_(mandarin),marjoriehuang
somewhat,english,mark-lin-
fluently,chinese,mark-lin-
fluently,english,mark42-tpe
fluently,chinese,mark42-tpe
somewhat,korean,mark42-tpe
somewhat,japanese,mark42-tpe
somewhat,english,mark91853
fluently,chinese,mark91853
,chinese,mark_tacomania
fluently,english,markkuarimo
fluently,finnish,markkuarimo
somewhat,chinese,markkuarimo
fluently,english,markus1054
,chinese,markus1054
somewhat,french,markus1054
fluently,english,markyd60
somewhat,chinese,markyd60
somewhat,spanish,markyd60
,english,marley496
,english,marmasummer
somewhat,english,mars612
fluently,chinese,mars612
somewhat,vietnamese,mars612
,chinese,marshothecat
,english,marshothecat
,english,martianfox
fluently,german,martinaustaiwan
fluently,english,martinaustaiwan
somewhat,chinese,martinaustaiwan
,hindi,martinaustaiwan
fluently,english,martinko
fluently,swedish,martinko
somewhat,german,martinko
somewhat,chinese,martinko
,english,martytommy
,chinese,martytommy
,english,marysssssaayy
,english,mascu3
fluently,chinese,mascu3
fluently,thai,mascu3
somewhat,french,mascu3
somewhat,english,masijoy
somewhat,japanese,masijoy
fluently,chinese,masijoy
,chinese,maskstamper
,english,maskstamper
fluently,english,masonwu65
fluently,chinese,masonwu65
fluently,tagalog,mathess08
,english,mathess08
,english,mathieu51
,english,matt452333
,chinese_(mandarin),matt452333
fluently,english,mattgou
somewhat,german,mattgou
somewhat,chinese,mattgou
fluently,english,matthewmonkan
fluently,english,mattjob314
fluently,chinese,mattjob314
somewhat,french,mattjob314
somewhat,spanish,mattjob314
somewhat,russian,mattjob314
,english,mattlaska007
,chinese_(mandarin),mattlaska007
,spanish,mattlaska007
,english,mauronenno
,english,mavis_lee_
fluently,english,max1977ok
fluently,italian,max1977ok
somewhat,chinese,max1977ok
somewhat,spanish,max1977ok
somewhat,french,max1977ok
,english,maxchou_2015
,english,maxho081i
fluently,chinese_(mandarin),maxho081i
,english,maxinesu
,chinese,maxinesu
fluently,english,maxiu-in-taipei
fluently,french,maxiu-in-taipei
somewhat,chinese,maxiu-in-taipei
somewhat,german,maxiu-in-taipei
,english,maxmaxcool1986
,english,maxmiller_taco
,chinese,maxmiller_taco
,french,maxmiller_taco
,english,maxxtw
,chinese_(mandarin),maxxtw
,chinese_(mandarin),may-ku
,english,may4ever
,english,may810225
,chinese,may810225
,english,may_echo
,chinese,may_echo
,english,mayjennifer
,chinese,mayjennifer
fluently,chinese_(mandarin),mayleemania
somewhat,english,mayleemania
somewhat,japanese,mayleemania
somewhat,english,md-pjl
fluently,chinese,md-pjl
fluently,chinese,medusa_w
fluently,english,meethappyou
fluently,chinese,meethappyou
fluently,english,meganintaichung
somewhat,french,meganintaichung
somewhat,chinese,meganintaichung
,english,meih604
,chinese_(mandarin),meih604
,english,meilideyunduo
,english,meishacatlike
,english,mel852
,english,meldztoms
fluently,chinese_(mandarin),melissaapplemoon
somewhat,english,melissaapplemoon
,english,melody-yurico
,chinese_(mandarin),melody-yurico
somewhat,french,melody-yurico
,english,melody18libra
,tagalog,melody18libra
somewhat,english,melody19950902
fluently,chinese,melody19950902
somewhat,english,melodykat5168
fluently,chinese,melodykat5168
,english,melonhsu
,english,meowandmi
,chinese,meowandmi
fluently,chinese,mercytseng
somewhat,english,mercytseng
,english,mgja12345
,english,mharu121578
,english,mhayjade
,english,mheanndimpz
,english,mhinabox
fluently,chinese,mhinabox
,english,mhine24
,chinese_(mandarin),mi123452000lee
,english,mi123452000lee
,english,miabradshaw
,chinese,miabradshaw
,english,miahsieh
,english,miajazztw
,other,miajazztw
,english,miamayee
,japanese,miamayee
somewhat,english,mic1976e
fluently,chinese,mic1976e
somewhat,italian,mic1976e
,english,micaiinabox
,english,michaelscwu1
,chinese,michaelscwu1
,english,michaju-hsiao
,chinese,michaju-hsiao
fluently,english,michchen
fluently,chinese_(mandarin),michchen
somewhat,english,michelle20756
fluently,chinese,michelle20756
fluently,chinese,michelle90197
fluently,english,michelle90197
somewhat,german,michelle90197
somewhat,russian,michelle90197
somewhat,japanese,michelle90197
somewhat,english,michelleyu
fluently,chinese,michelleyu
,english,michsunelle
,chinese,mickey1994117
,english,mickey1994117
fluently,english,mickyinthebox
fluently,chinese,mickyinthebox
,english,micon_01
,english,micsanta
,chinese,micsanta
,spanish,micsanta
,english,mid901
,english,midarashidango
,english,midleman
,chinese,midleman
,english,mieranlan
,french,mieranlan
,english,might721
,chinese,might721
,english,miguelmustachio
,english,miichaeel
fluently,english,mikage0126
fluently,chinese,mikage0126
somewhat,japanese,mikage0126
somewhat,spanish,mikage0126
somewhat,english,mikamumu
,chinese,mikamumu
somewhat,english,mike1021031
fluently,chinese,mike1021031
fluently,english,mike9237
somewhat,chinese_(mandarin),mike9237
fluently,chinese,mikecheng0429
somewhat,english,mikecheng0429
,english,mikehuang530
somewhat,english,miketsai
fluently,chinese,miketsai
,english,mikeymouse99
,english,mikeytwthecat
,english,mikiwu_taco
,english,mikotingyunlin
,english,mikoww
,chinese,mikoww
fluently,english,milasasa
fluently,spanish,milasasa
fluently,chinese_(mandarin),milasasa
fluently,chinese,milatseng
somewhat,english,milatseng
somewhat,japanese,milatseng
,chinese_(mandarin),milk11042
,english,milk11042
,english,milkjui
fluently,english,milky031981
fluently,chinese,milky031981
somewhat,japanese,milky031981
,english,millisilly
,english,milllllllly
,chinese,milllllllly
,japanese,milllllllly
,english,milly1103
,english,miltpe77
,chinese_(mandarin),mimi870595
somewhat,english,mimi870595
,chinese,mimimomo724
,english,mimosun
somewhat,english,min212
fluently,chinese,min212
,chinese_(mandarin),mina-w-
,english,mina-w-
,chinese_(mandarin),mina759
,english,mina759
,chinese,ming-en
,english,ming-en
somewhat,english,ming0807
fluently,chinese,ming0807
,english,ming_1990
,chinese,ming_1990
,english,mingchunchiang
,english,minghsin
fluently,english,mingtaiwan
fluently,chinese,mingtaiwan
somewhat,english,mingyichu
fluently,chinese,mingyichu
somewhat,japanese,mingyichu
,english,minicutemei
fluently,english,minigill
fluently,chinese,minigill
fluently,english,minions_4ever
fluently,chinese,minions_4ever
,english,minjutaipei
fluently,chinese,minnieliau
somewhat,english,minnieliau
somewhat,japanese,minnieliau
somewhat,german,minnieliau
somewhat,english,minorichang
fluently,japanese,minorichang
fluently,chinese,minorichang
,english,mintco
,chinese,mintco
,english,minwen
,english,mirachiu
,chinese,mirachiu
fluently,english,miran822
fluently,chinese_(mandarin),miran822
somewhat,german,miran822
,english,miranyonyo
,chinese,miranyonyo
fluently,english,miruiscute
fluently,chinese,miruiscute
,english,misherrpeng
,english,miss-betty
,chinese,miss-betty
,english,misseva0509
fluently,chinese,misseva0509
,chinese_(mandarin),misswoobaby
,english,misswoobaby
,english,misterpeterx
,chinese_(mandarin),misterpeterx
fluently,english,mistersou
,chinese,mistersou
,english,miya030
fluently,english,miyaki0925
fluently,chinese_(mandarin),miyaki0925
somewhat,french,miyaki0925
somewhat,japanese,miyaki0925
somewhat,english,mlu80
fluently,chinese,mlu80
somewhat,japanese,mlu80
,english,mmming021313
,chinese,mmming021313
,english,mmmmmasia
,english,mo_mi_ni
fluently,chinese,mo_mi_ni
somewhat,japanese,mo_mi_ni
,english,moichris
,french,moichris
,chinese_(mandarin),moichris
somewhat,english,molivia55
,chinese,molivia55
somewhat,english,molly0805
fluently,chinese_(mandarin),molly0805
somewhat,japanese,molly0805
,english,mollyhung
,english,mollypeng
,chinese,mollypeng
,english,molyj
,english,momceesay
,english,momocottt
,chinese_(mandarin),momocottt
somewhat,english,momosiuan
,chinese,momosiuan
,english,momowy
,chinese_(mandarin),momowy
,english,monicading
,chinese_(cantonese),monicading
,japanese,monicading
,italian,monicading
fluently,english,monikaliu
fluently,chinese,monikaliu
somewhat,german,monikaliu
,english,monimonique1
,chinese_(mandarin),monimonique1
,english,moninay
fluently,english,monty_mod
fluently,chinese,monty_mod
fluently,chinese_(mandarin),moo86192
fluently,english,moo86192
somewhat,japanese,moo86192
fluently,english,moon0715
fluently,chinese,moon0715
fluently,english,mooorley
somewhat,chinese,mooorley
somewhat,hindi,mooorley
somewhat,other,mooorley
somewhat,german,mooorley
,english,morain2
,english,morden-tcg
,english,more2say2day
,chinese_(mandarin),more2say2day
,dutch,more2say2day
,french,more2say2day
,german,more2say2day
,english,morridevison
,english,morriz11
,swedish,morriz11
somewhat,english,mosthonestperson
fluently,chinese,mosthonestperson
somewhat,japanese,mosthonestperson
,english,mouwmouw
,chinese,mqy0627
somewhat,english,mqy0627
fluently,english,mr888888
fluently,chinese,mr888888
fluently,english,mr_nice_guy20
somewhat,chinese,mr_nice_guy20
somewhat,vietnamese,mr_nice_guy20
fluently,english,mrartman
somewhat,chinese,mrartman
,chinese,mrptk
,english,mrptk
,english,mrseriousfuntim
fluently,english,mrshadowvoice
fluently,latvian,mrshadowvoice
fluently,russian,mrshadowvoice
somewhat,german,mrshadowvoice
,english,msren55
,english,mssagittarius73
,chinese,mssaide
,english,mssaide
,german,mssaide
,english,mssherylramos
,english,mssueno
,chinese_(mandarin),mssueno
,english,msthousanddays
fluently,chinese,msthousanddays
somewhat,c++,msthousanddays
,english,msu127
,english,mswift1976
,english,mt1499
fluently,chinese,mt1499
,english,mto1
somewhat,english,mtsairose
fluently,chinese,mtsairose
fluently,chinese,mualin
fluently,english,mualin
,japanese,mualin
,english,mumch
somewhat,english,munich2012
fluently,chinese,munich2012
,english,musciska
,english,mutinyofclowns
,greek,mutinyofclowns
fluently,chinese,mystic6789
somewhat,english,mystic6789
,english,n0va133
somewhat,chinese,naddddddd
somewhat,english,naddddddd
,english,nadiayang7
somewhat,english,naffyj
fluently,chinese,naffyj
,english,nagahtaiwan
fluently,english,naitelove
fluently,chinese,naitelove
fluently,english,naitooikawa
somewhat,chinese,naitooikawa
somewhat,japanese,naitooikawa
somewhat,german,naitooikawa
somewhat,other,naitooikawa
,english,namritab
fluently,chinese_(mandarin),nana0901
,english,nana0901
,english,nana0905thecat
,english,nana_nana77
,chinese_(mandarin),nana_nana77
,chinese,nanababikawaii99
,english,nanababikawaii99
,japanese,nanababikawaii99
,chinese,nanabrmc
somewhat,english,nanabrmc
fluently,chinese,nanatw
fluently,english,nanatw
,chinese,nancy_0917
,english,nancy_0917
,english,nancychouuuu
,english,nando0083
,japanese,nando0083
,chinese,nando0083
,spanish,nando0083
,english,nareshranainabox
,english,nashbrendan
,chinese_(mandarin),nata52free
,english,nata52free
,chinese,natalieishare
,english,natalieishare
,japanese,natalieishare
somewhat,english,natalielee0224
,chinese,natalielee0224
fluently,english,natalietsai
fluently,chinese_(mandarin),natalietsai
,english,natashac-o-matic
,english,natural_999
fluently,chinese,nchunerdy
somewhat,english,nchunerdy
fluently,english,neeshan
fluently,chinese,neeshan
somewhat,spanish,neeshan
fluently,chinese,neilxie
somewhat,english,neilxie
fluently,english,nela_candela
somewhat,spanish,nela_candela
,english,nellchen
,chinese,nellchen
,english,neon_days
fluently,english,nereknuvole
fluently,japanese,nereknuvole
fluently,czech,nereknuvole
somewhat,chinese,nereknuvole
,english,newdamon
fluently,english,newhdd
,english,newtw_taco
,english,newtwotaipei
somewhat,english,neycer
fluently,spanish,neycer
fluently,catalan,neycer
,english,ngatensby
,english,nh900408
,english,nhelsky
,english,nibeisi
fluently,english,nicecivio
fluently,japanese,nicecivio
fluently,chinese,nicecivio
,english,niceguynoone
,chinese,niceguynoone
,english,nicehotman60
,chinese,nicemeet_taco
,english,nicemeet_taco
,chinese,nices010203
,english,nices010203
,english,nichathetank
,english,niching
,chinese_(mandarin),nichloe33
,english,nichloe33
,english,nickd3221
somewhat,chinese,nickd3221
,chinese,nickichang
,english,nickichang
fluently,english,nickyinsoral
fluently,german,nickyinsoral
fluently,chinese_(mandarin),nickyinsoral
somewhat,english,nico3988
fluently,chinese,nico3988
,english,nico85tw
fluently,english,nicolas_1234
somewhat,chinese,nicolas_1234
fluently,japanese,nicolas_1234
fluently,english,nicole7249
fluently,chinese,nicole7249
somewhat,japanese,nicole7249
somewhat,german,nicole7249
,english,nicole_scooter
,english,nicolehwj
fluently,english,niecexx
fluently,german,niecexx
somewhat,indonesian,niecexx
,english,nijntjepluis
,japanese,nijntjepluis
,english,nikbugs
,english,nikita_hu
,chinese,nikita_hu
,korean,nikita_hu
fluently,english,nikkialohahaha
fluently,chinese_(mandarin),nikkialohahaha
somewhat,spanish,nikkialohahaha
somewhat,japanese,nikkialohahaha
somewhat,english,nikkistyle0507
fluently,chinese,nikkistyle0507
,english,nilawang
,chinese,ninaaa_l
,english,ninaaa_l
,english,nini_wang
,chinese_(mandarin),nini_wang
,english,ninichieh
,chinese_(mandarin),ninichieh
fluently,english,ninifly
fluently,chinese,ninifly
,english,ninja8111
,chinese,ninja8111
,english,nnyyff
,chinese,nnyyff
,english,noarhuang
,english,noel0419
,english,noemieho
,chinese_(mandarin),noemieho
,english,nomad_2016
,swedish,nomad_2016
,italian,nomad_2016
,chinese_(mandarin),nomad_2016
fluently,english,non-philatelist
somewhat,afrikaans,non-philatelist
somewhat,chinese,non-philatelist
,english,nonameplz2
,chinese,nonameplz2
,english,nono-no
,english,nono123nono
,english,noodle__soup
somewhat,chinese_(mandarin),noodle__soup
somewhat,thai,noodle__soup
somewhat,spanish,noodle__soup
,english,norinew
,chinese,norinew
,english,normanmantheman
,english,notsodeepbreath
,chinese,notsodeepbreath
,japanese,notsodeepbreath
,english,noufayy
somewhat,english,noviapie
fluently,chinese,noviapie
fluently,english,nuageaunoisette
fluently,french,nuageaunoisette
somewhat,italian,nuageaunoisette
,english,nushgnay20602991
,english,nychht
somewhat,chinese_(mandarin),nychht
somewhat,english,nyshih1993
somewhat,japanese,nyshih1993
fluently,chinese_(mandarin),nyshih1993
somewhat,other,nyshih1993
,english,occult30
,english,ocean1778
,english,odeliamania
,english,odysseygirl817
fluently,chinese_(mandarin),oemawlee
fluently,english,oemawlee
somewhat,japanese,oemawlee
somewhat,english,ofeyhsieh
fluently,chinese,ofeyhsieh
,english,ogja4
,chinese,ogja4
,english,ohhlora
fluently,chinese,oiku
,english,oiku
,english,ok23water
somewhat,english,okcupid015
fluently,chinese,okcupid015
somewhat,japanese,okcupid015
,english,olgataipei
,chinese,olgataipei
,english,olive_colored
,english,oliverfalck
,chinese,oliverlin
,english,oliverlin
,english,olivermw
,english,olivia1226
,chinese,oliviahong
somewhat,english,oliviahong
,english,om123_taco
,english,ombeline-k
,chinese_(mandarin),ombeline-k
,english,omgtaylor
,english,onehc
,chinese,onehc
somewhat,german,onehc
,english,onetime_1
,english,onlyforninel
fluently,english,onlyonceinlife
fluently,chinese,onlyonceinlife
,english,onon_e
somewhat,english,oochayi
fluently,chinese,oochayi
,english,ooxx1234
fluently,english,opatha85
fluently,chinese,opatha85
somewhat,dutch,opatha85
,english,orangeclaire
,chinese,orangeclaire
somewhat,english,orangeerin111
fluently,chinese,orangeerin111
fluently,english,orangegirl1216
fluently,chinese,orangegirl1216
,english,orangelipkiss
,chinese_(mandarin),orangelipkiss
,english,orangemaker
,chinese,orangemaker
,english,orangeroute
,chinese,orangeroute
somewhat,japanese,orangeroute
somewhat,dutch,orangeroute
,english,orgninja
somewhat,english,osmond1290
fluently,chinese,osmond1290
,chinese,otm723
,english,otm723
,english,otupacec
,french,otupacec
,english,owenytlo
,english,owwwwl
,korean,owwwwl
,chinese_(mandarin),owwwwl
,french,owwwwl
,english,oxrq
,chinese,oxrq
,french,oxrq
,chinese,oysteromlet
,english,oysteromlet
,english,ozdiamond
,english,p5318489
,english,p840528
,chinese_(mandarin),paaauuull
,english,paaauuull
,english,packofcorgies
fluently,spanish,packofcorgies
somewhat,chinese,packofcorgies
,chinese_(mandarin),paggy-001
,english,paggy-001
,english,painting123
somewhat,english,paipai426
fluently,chinese,paipai426
somewhat,c++,paipai426
fluently,french,pamelaa_taco
somewhat,english,pamelaa_taco
fluently,chinese,pamelaa_taco
,english,pamelaitsc
,chinese_(mandarin),pamelaitsc
fluently,english,panwily
fluently,chinese_(mandarin),panwily
fluently,indonesian,panwily
fluently,english,panzer8118
somewhat,chinese_(mandarin),panzer8118
,english,papillondance
,english,paris11_05
,english,parkshinye
,english,partner27
fluently,english,passion18
fluently,chinese,passion18
,english,patrick420w
,chinese,patrick420w
,chinese_(mandarin),patrickjj_taco
,english,patrickjj_taco
,english,patty0922
fluently,chinese_(mandarin),pau828
fluently,english,pau828
somewhat,english,paulpaul2016
fluently,chinese,paulpaul2016
,english,paulykao
,chinese,paulykao
,english,pavel_priluch
,english,peapie921
,english,pearhsu
,chinese,pearhsu
,english,pearl318
,chinese,pearl318
,english,pedrocl
,chinese,pedrocl
,english,pedroiast
,english,peggy1120
,chinese,peggy1120
,english,peggy714
,english,peggychen-chi
,chinese,peggyhsu329
,english,peggyhsu329
somewhat,english,peggyjuang
fluently,chinese,pei-yi-lin
,english,pei0228
,chinese,peichen_
fluently,english,peichen_
,chinese,peienching
somewhat,english,peienching
,chinese_(mandarin),peienching
,english,peipei_taipei
,english,pelc0000
,english,penny0805
,chinese,penny0805
somewhat,english,penny1022
fluently,chinese,penny1022
,english,penny6880
,chinese,penny_wu7886
somewhat,english,penny_wu7886
fluently,chinese,pennylin227
somewhat,english,pennylin227
,english,pennypolish
,english,peppercat17
,chinese_(mandarin),perhaps07
,english,perhaps07
fluently,english,peter_burke
somewhat,chinese,peter_burke
,english,peter_long
,chinese_(mandarin),peter_long
fluently,english,peterhighwave
somewhat,chinese_(mandarin),peterhighwave
somewhat,spanish,peterhighwave
fluently,dutch,peterontheroad
fluently,english,peterontheroad
,chinese,petitduffy
,english,petitenewgal
,chinese_(mandarin),petitenewgal
somewhat,english,petitray
fluently,chinese,petitray
somewhat,french,petitray
fluently,chinese,peyton567
somewhat,english,peyton567
,english,pf926419
fluently,english,pgmagg
fluently,chinese,pgmagg
,english,phaethornisy
fluently,english,phateknight
