,birthDateDay,birthDateMonth,birthDateYear,bodytype,cats,childrenHave,childrenWant,diet,dogs,drinking,drugs,educationModifier,educationValue,gender,heightCm,locationCountryCode,locationFormatted,monogamous,orientation,religionModifier,religionValue,sign,smoking,status,username,weed,lat,long,minAge,maxAge,language,Ethnicity,age,sexPreference
2670,5,1,1983,,,,,,has_dogs,,never,,,woman,0,tw,taipei,,straight,,,,,single,nanabrmc,,25.01459625,121.5996947,23,52,,,34,man
2671,19,1,1988,curvy,,,,,,socially,,,,woman,165,tw,taipei,monogamous,straight,,,,no,single,angelakiki,,24.98356733,121.5997405,25,32,english,asian,28,man
2672,20,6,1991,average_build,,doesnt_have,wants,vegetarian,,socially,never,,university,woman,157,tw,taipei,monogamous,straight,and_laughing_about_it,judaism,gemini,no,single,hillie866,,25.10250002,121.5998305,25,35,english,white,25,man
2673,20,9,1972,average_build,,doesnt_have,,omnivore,,socially,,,post_grad,man,170,tw,taipei,,straight,,,virgo,,single,philsweeney,,25.07728493,121.599833,29,74,,,44,woman
2674,4,3,1986,fit,,doesnt_have,wants,omnivore,,socially,,,,man,180,tw,taipei,monogamous,straight,,,,,single,imchr1s,,25.09325466,121.5999096,20,32,english,white,30,woman
2675,4,8,1991,,,,might_want,,,socially,never,,university,man,177,tw,taipei,,straight,,,leo,no,single,terrybldsoe,,25.07700764,121.5999468,19,36,,,25,woman
2676,6,8,1973,,,,,,,,never,,,man,186,tw,taipei,,straight,,,,,single,sam5186431,,25.0329636,121.5999979,26,48,,white,43,woman
2677,5,2,1986,curvy,,,,,,socially,never,,,woman,170,tw,taipei,,straight,,,,yes,single,viviwu,,25.10121757,121.600018,21,42,chinese,asian,30,man
2678,25,7,1996,overweight,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,leo,no,single,peichen_,,24.85466903,121.6001271,18,26,english,asian,20,man
2679,6,9,1993,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,jane0906,,24.99324729,121.600134,26,32,,,23,man
2680,14,6,1993,fit,,doesnt_have,,,has_dogs,socially,never,,post_grad,man,175,tw,taipei,,straight,,,,no,single,michaelscwu1,,25.02580614,121.6002094,18,25,,asian,23,woman
2681,31,3,1988,average_build,,doesnt_have,might_want,omnivore,,socially,never,,university,man,172,tw,taipei,monogamous,straight,,atheism,aries,no,single,cw31english,,24.98675898,121.6003918,22,30,english,white,28,woman
2682,21,2,1981,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,liz-kuo,,25.35763892,121.6004201,24,56,,,35,man
2683,19,8,1989,average_build,,doesnt_have,,omnivore,,socially,never,,university,man,178,tw,taipei,,straight,,,leo,sometimes,single,joe_lynch,,24.97554733,121.6004735,18,30,chinese,asian,27,woman
2684,29,6,1975,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,amyljj,,25.11828783,121.6005706,38,46,,,41,man
2685,15,10,1978,fit,,,,,has_dogs,not_at_all,never,,two_year_college,man,170,tw,taipei,,straight,,,,sometimes,single,thomaskao,,25.12664552,121.60066,25,42,,asian,38,woman
2686,26,3,1992,,,,,,,,never,working_on,,woman,0,tw,taipei,,straight,,christianity,aries,no,single,miranyonyo,,25.03738838,121.6007209,25,34,,asian,24,man
2687,9,9,1991,rather_not_say,,,,,,,,,,woman,157,tw,taipei,,straight,,,virgo,,single,cylabwati09,,25.04209602,121.6009174,25,99,,asian,25,man
2688,6,3,1987,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,no,single,vicki_liu,,25.09405685,121.6010073,29,40,chinese,,29,man
2689,7,6,1979,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,peggychen-chi,,24.94762443,121.6010432,32,45,,,37,man
2690,22,11,1992,curvy,,,,,,,,working_on,,woman,0,tw,taipei,,straight,,,,,single,rayna166,,25.05020498,121.6010662,20,45,,asian,24,man
2691,3,3,1980,thin,,has,,,,,never,,university,woman,160,tw,taipei,,straight,,,pisces,no,single,ailisia,,25.24017081,121.6010805,32,46,chinese,asian,36,man
2692,11,1,1988,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,immrjeff,,25.04245127,121.6010956,21,32,,,29,woman
2693,1,1,1972,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,tripwonder,,25.06822808,121.6010956,28,99,english,,45,man
2694,6,10,1988,average_build,,doesnt_have,wants,,,socially,never,,university,woman,152,tw,taipei,,straight,and_its_important,christianity,libra,no,single,wildnerve,,25.12588395,121.6011943,20,38,,asian,28,man
2695,12,3,1985,average_build,,doesnt_have,,,,often,never,,university,man,170,tw,taipei,,straight,,,pisces,no,single,lightower312,,25.05844131,121.6012508,22,38,chinese,asian,31,woman
2696,12,1,1986,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,maribelypiz,,24.98902421,121.6012834,22,46,,,31,man
2697,11,2,1992,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,t81i2n11a2004,,25.03425392,121.6014437,23,26,,,24,man
2698,11,12,1987,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,peyton567,,25.0654384,121.6014721,21,44,chinese,,29,man
2699,12,6,1987,fit,,,,,,socially,never,,,woman,155,tw,taipei,,straight,,,,no,single,annpai,,25.06667147,121.6016418,21,44,chinese_(mandarin),asian,29,man
2700,1,1,1986,average_build,,doesnt_have,doesnt_want,omnivore,,not_at_all,never,,post_grad,man,168,tw,taipei,,straight,,atheism,,no,single,cbhuang,,25.06860301,121.6016587,26,37,chinese_(mandarin),asian,31,woman
2701,10,1,1987,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,ash01101987,,25.08439217,121.6017171,30,45,,,30,man
2702,19,5,1988,full_figured,,,,,has_dogs,not_at_all,,working_on,,woman,0,tw,taipei,,straight,,,,no,single,hanna0519,,24.98586941,121.6017904,21,42,,asian,28,man
2703,27,7,1978,fit,,,,,,socially,,,,man,174,tw,taipei,,straight,,,leo,sometimes,single,shihkaiwen,,25.02490991,121.6018456,20,37,english,asian,38,woman
2704,30,8,1989,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,asleepwithme,,25.08217274,121.6018567,20,40,,,27,woman
2705,6,4,1983,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,cct2046,,25.02268963,121.601901,23,52,,,33,man
2706,9,1,1982,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,jss0109,,25.01671545,121.6019232,24,45,,,35,man
2707,18,12,1971,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,cynthialiu555,,25.05523081,121.6019612,29,76,,,45,man
2708,29,6,1998,fit,,,,,,socially,,,university,woman,0,tw,taipei,,straight,,,cancer,,single,nikita_hu,,25.19879275,121.6020377,18,30,,asian,18,man
2709,27,12,1968,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,wasamigirlatgmai,,25.0969517,121.6020528,45,70,,,48,man
2710,19,5,1988,average_build,,doesnt_have,wants,omnivore,,socially,never,working_on,university,man,170,tw,taipei,monogamous,straight,but_its_not_important,buddhism,taurus,no,single,rayyaco,,25.13510137,121.6022161,21,35,chinese,asian,28,woman
2711,27,10,1970,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,no,single,dreamtaipei,,25.03795113,121.6023174,29,76,,,46,man
2712,23,9,1975,average_build,has_cats,doesnt_have,,,,socially,never,,university,woman,171,tw,taipei,monogamous,straight,,agnosticism,libra,no,single,milatseng,,24.97694119,121.6024258,38,52,chinese,asian,41,man
2713,30,10,1988,,,,,,,socially,never,,university,woman,0,tw,taipei,,straight,,,,,single,petitenewgal,,25.06330199,121.6024638,28,37,,asian,28,man
2714,23,2,1981,,,,,,,,,,,man,183,tw,taipei,,straight,,,,,single,joseph0223,,25.1267136,121.6025031,24,56,,,35,woman
2715,6,9,1988,average_build,,doesnt_have,might_want,omnivore,,socially,never,,post_grad,man,196,tw,taipei,monogamous,straight,and_its_important,christianity,virgo,no,single,tfrenchyb,,25.0477565,121.6025167,23,30,english,white,28,woman
2716,1,4,1980,,,,,,,socially,never,,university,woman,160,tw,taipei,,straight,,,,,single,orangeroute,,25.11031167,121.6025657,30,60,,,36,man
2717,14,11,1981,,,,,,,socially,never,working_on,post_grad,woman,156,tw,pei-tou,,straight,,christianity,scorpio,no,single,lilianlady,,25.01184257,121.6026248,24,56,,other,35,man
2718,26,8,1987,,,,,,,,never,,university,woman,161,tw,taipei,,straight,,,,,single,susu0826,,25.04636843,121.6027867,21,44,chinese_(mandarin),asian,29,man
2719,24,3,1993,fit,,doesnt_have,wants,,,not_at_all,never,dropped_out_of,university,woman,155,tw,taipei,,straight,,,,no,single,yu-hsuancheng,,25.10731304,121.6030208,23,28,chinese,asian,23,man
2720,11,6,1989,,,doesnt_have,,omnivore,,socially,never,,university,man,175,tw,taipei,monogamous,straight,,,,no,single,oxrq,,25.02575454,121.6031626,20,40,,asian,27,woman
2721,12,4,1978,,,doesnt_have,wants,,,not_at_all,never,,post_grad,woman,167,tw,taipei,,straight,,,,no,single,hedylim,,25.00479459,121.6032578,34,42,,,38,man
2722,31,3,1997,,,,,,,socially,,,university,woman,165,tw,taipei,,straight,,,aries,,single,sarah_1331,,25.04501179,121.6032817,18,26,chinese_(mandarin),,19,man
2723,9,3,1981,average_build,,,,omnivore,,socially,never,dropped_out_of,post_grad,man,175,tw,taipei,,straight,but_its_not_important,other,aries,yes,single,musciska,,25.11329147,121.603383,22,45,,white,35,woman
2724,31,7,1976,fit,,doesnt_have,,omnivore,,socially,never,,post_grad,woman,160,tw,taipei,monogamous,straight,and_its_important,christianity,,no,single,norinew,,25.07457049,121.6034703,30,60,,asian,40,man
2725,4,2,1975,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,ceciliababy524,,25.0329636,121.603522,27,68,,,41,man
2726,29,10,1991,average_build,,doesnt_have,might_want,vegan,,socially,never,,post_grad,man,173,tw,taipei,monogamous,straight,,agnosticism,,no,single,jia-hau,,24.76322676,121.6035624,18,30,chinese,asian,25,woman
2727,23,8,1988,overweight,,,,,,socially,never,,,woman,153,tw,taipei,,straight,,,leo,sometimes,single,allyhsu,,25.08063802,121.6035739,24,32,,,28,man
2728,12,11,1977,thin,,,,,,socially,sometimes,,post_grad,man,175,tw,taipei,,straight,but_its_not_important,atheism,scorpio,no,single,kc299,,25.08812792,121.6035947,18,44,,asian,39,woman
2729,6,10,1980,fit,,,,,,,,,,woman,170,tw,taipei,,straight,,,,,single,asuademma,,25.0106484,121.6037655,32,44,chinese_(mandarin),,36,man
2730,9,4,1987,average_build,,doesnt_have,might_want,omnivore,has_dogs,socially,never,,university,woman,160,tw,taipei,monogamous,straight,,,aries,no,single,apmy,,25.02822426,121.6038883,27,40,chinese_(mandarin),asian,29,man
2731,5,11,1993,fit,,,,,,not_at_all,never,,,woman,158,tw,taipei,,straight,,,scorpio,no,single,s8905221,,25.09314879,121.603981,18,24,chinese,asian,23,man
2732,9,2,1988,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,michsunelle,,25.07617348,121.6039982,21,42,,,28,man
2733,1,1,1978,fit,,,,omnivore,,socially,never,,post_grad,man,191,tw,taipei,monogamous,straight,,,,no,single,living0the0dream,,25.06023633,121.6040489,21,33,,white,39,woman
2734,17,9,1984,,,,,,has_dogs,,never,,university,man,0,tw,taipei,,straight,,,,yes,single,rabbywang,,25.04635646,121.6041865,22,38,chinese,,32,woman
2735,16,1,1987,average_build,,,,,,,,,,man,183,tw,taipei,,straight,,,,,single,n0va133,,25.16802107,121.6042366,21,35,,,29,woman
2736,13,7,1993,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,jeff82713,,25.05185895,121.6042618,18,32,,,23,woman
2737,24,11,1981,,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,0,tw,taipei,monogamous,straight,,,,no,single,sarah_jck,,25.06772843,121.6042739,30,45,,,35,man
2738,8,1,1979,,,,,,,socially,never,,university,woman,167,tw,taipei,,straight,,,,no,single,lyc79,,24.96918809,121.6044893,33,45,,asian,38,man
2739,19,5,1979,fit,,,,vegetarian,,socially,never,,university,woman,167,tw,taipei,,straight,,other,taurus,no,single,stokrotka1,,25.25433765,121.6045631,35,45,,,37,man
2740,26,12,1997,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,manssso,,25.10046752,121.6045657,18,26,,,19,woman
2741,27,8,1994,,,,,,,socially,never,working_on,university,woman,0,tw,taipei,,straight,,,,no,single,shiyn,,25.06757423,121.6045802,18,26,chinese,asian,22,man
2742,15,9,1985,average_build,,doesnt_have,,omnivore,,not_at_all,never,,,man,188,tw,taipei,monogamous,straight,,atheism,virgo,no,single,yruama25,,25.05572783,121.6047067,21,36,english,white,31,woman
2743,2,2,1990,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,lohongtat,,25.05603281,121.6048207,20,38,,,26,woman
2744,21,4,1998,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,iamflorayang,,24.99612149,121.6050308,18,,,,18,man
2745,29,4,1992,a_little_extra,,doesnt_have,,,,socially,never,,university,woman,155,tw,taipei,,straight,,,taurus,no,single,aprillin1992,,25.06834822,121.6050308,24,34,chinese_(mandarin),asian,24,man
2746,30,8,1990,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,virgo,no,single,jennytotthecat,,25.03962139,121.6050609,27,45,,,26,man
2747,2,7,1993,,,,,,,,,,,man,175,tw,taipei,,straight,,,,,single,a00151500,,25.01926497,121.6051181,18,28,,,23,woman
2748,19,2,1980,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,no,single,nuageaunoisette,,24.99937581,121.605129,25,58,english,,36,man
2749,27,1,1985,curvy,,,,omnivore,,socially,,,university,man,172,tw,taipei,,straight,,,aquarius,no,single,yiue,,25.21231143,121.6051758,20,35,english,asian,31,woman
2750,6,5,1994,,,,,,,socially,never,,post_grad,man,175,tw,taipei,,straight,,atheism,taurus,no,single,robin-frenchguy,,25.03055396,121.6051822,18,40,,,22,woman
2751,20,3,1988,,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,aries,no,single,queen_sad,,24.87224931,121.6051995,21,42,,,28,man
2752,17,5,1990,fit,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,ethantseng,,25.03157084,121.6052975,20,38,,,26,woman
2753,1,12,1998,,,,,,,,,,,woman,0,tw,taipei,,bisexual,,,,,single,joyce914,,25.06191097,121.6053204,18,26,,,18,everyone
2754,16,10,1972,curvy,,has,doesnt_want,,,not_at_all,,,university,woman,165,tw,taipei,,straight,,christianity,libra,sometimes,single,sweety72_taco,,24.85283938,121.6053329,40,59,,,44,man
2755,9,11,1986,average_build,,,,,,socially,never,,,woman,166,tw,taipei,,straight,,,scorpio,no,single,chloelinokc,,24.9849838,121.6054268,30,40,chinese_(mandarin),asian,30,man
2756,20,10,1990,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,bobhaffy,,25.02193419,121.6054268,18,33,,,26,woman
2757,6,8,1998,,,,,,,,,,high_school,woman,0,tw,taipei,,straight,,,leo,no,single,loraloraa,,25.00713864,121.605557,18,26,,,18,man
2758,8,9,1995,average_build,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,161,tw,taipei,monogamous,straight,,atheism,virgo,no,single,serinaying,,25.0958911,121.6055606,20,35,chinese,asian,21,man
2759,3,9,1988,full_figured,has_cats,doesnt_have,might_want,omnivore,has_dogs,socially,never,,university,man,166,tw,taipei,monogamous,straight,,atheism,virgo,no,single,rinochen,,25.0383496,121.6056054,20,38,,asian,28,woman
2760,20,3,1994,,,,,,,,never,,university,man,0,tw,taipei,,straight,,,,no,single,we830320,,25.03497163,121.6056567,18,35,,asian,22,woman
2761,20,11,1981,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,no,single,ambreeeeeeeeee,,24.90475847,121.6057403,30,40,english,asian,35,man
2762,3,6,1982,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,no,single,nhelsky,,25.07729215,121.6058523,24,54,,,34,man
2763,15,11,1981,a_little_extra,has_cats,,,,has_dogs,socially,never,,university,woman,160,tw,taipei,,straight,,,scorpio,no,single,meishacatlike,,25.0616419,121.6059673,24,56,,asian,35,man
2764,5,2,1980,,has_cats,doesnt_have,might_want,,,socially,never,,university,man,170,tw,sung-shan,,straight,,christianity,aquarius,no,single,gavinjfc,,24.8348616,121.6059985,25,37,chinese,asian,36,woman
2765,17,3,1991,rather_not_say,,doesnt_have,,,,socially,never,dropped_out_of,university,woman,165,tw,taipei,,straight,,other,pisces,no,single,g803172000,,25.26710994,121.606013,25,32,,asian,25,man
2766,18,1,1978,,,,,,,socially,,,,man,0,tw,taipei,,straight,,,,no,single,i_am_houston713,,25.13128996,121.6061675,30,40,,hispanic_latin,38,woman
2767,25,2,1993,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,antoinetwfr,,25.10066459,121.6062765,18,40,,,23,woman
2768,21,6,1986,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,no,single,birdlyh,,25.01735486,121.6062895,22,46,,,30,man
2769,25,12,1986,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,hotairballoon111,,25.00245513,121.6062922,27,39,,,30,man
2770,27,10,1975,,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,,no,single,ching_traveler,,25.02934478,121.606319,35,45,,asian,41,man
2771,11,2,1995,,,doesnt_have,,omnivore,,,,dropped_out_of,university,man,0,tw,taipei,,straight,but_its_not_important,atheism,aquarius,sometimes,single,allan31770,,25.11404468,121.6065227,18,25,chinese,asian,21,woman
2772,7,7,1978,,,,,,,,never,,post_grad,woman,0,tw,taipei,,straight,,,cancer,no,single,minghsin,,25.17049942,121.6065227,35,55,,asian,38,man
2773,10,8,1979,fit,,doesnt_have,doesnt_want,,,socially,never,,university,woman,155,tw,taipei,monogamous,straight,,,leo,no,single,laetitiachen,,25.02098755,121.6066639,40,50,chinese,asian,37,man
2774,20,2,1988,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,alicia77220,,25.13275129,121.6067404,21,42,,,28,man
2775,25,10,1981,,,,,,,,,,,man,190,tw,taipei,,straight,,,,,single,chrislaoshi,,25.13749322,121.6068721,21,45,,,35,woman
2776,15,9,1988,fit,,,,omnivore,,,never,,,woman,0,tw,taipei,,straight,,,virgo,no,single,gina-chang,,25.16653761,121.6069493,25,33,,asian,28,man
2777,30,11,1972,fit,,,,,,socially,,,space_camp,man,177,tw,taipei,,straight,and_laughing_about_it,agnosticism,scorpio,no,single,mangolicioso,,24.9452085,121.6069603,28,39,english,white,44,woman
2778,17,11,1974,average_build,,doesnt_have,might_want,vegetarian,has_dogs,not_at_all,never,,university,woman,160,tw,taipei,monogamous,straight,,buddhism,scorpio,no,single,widedwu,,25.09084537,121.6070046,39,55,,asian,42,man
2779,10,6,1986,curvy,has_cats,,,,,often,never,,,woman,158,tw,taipei,monogamous,bisexual,,christianity,,yes,seeing_someone,sif0701,,24.98228134,121.6070357,31,50,,,30,everyone
2780,7,5,1995,,,,,,has_dogs,,never,,university,woman,0,tw,taipei,,straight,,,taurus,,single,hyunhyun0505,,25.09418809,121.6070935,18,30,chinese,asian,21,man
2781,27,6,1965,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,wingchen,,25.01591122,121.6072178,32,46,,,51,woman
2782,8,8,1994,,,,,,,socially,never,,,man,160,tw,taipei,,straight,,,,no,single,ggyy101370373,,25.07595944,121.6073116,18,28,,asian,22,woman
2783,30,1,1987,average_build,,,,,,socially,never,,,man,0,tw,taipei,,straight,,hinduism,,sometimes,single,anurag0009,,24.98486741,121.6074245,22,29,,indian,29,woman
2784,9,1,1983,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,maribel_cambanga,,25.10008689,121.6074622,23,52,,,34,man
2785,15,2,1983,,,doesnt_have,,,,socially,never,,university,woman,0,tw,taipei,,straight,,,aquarius,no,single,clairev0215,,24.98784165,121.6074829,23,45,,asian,33,man
2786,1,1,1975,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,danieltw75,,25.02631908,121.6076803,27,68,,,42,woman
2787,21,4,1970,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,vivianelien,,25.05379693,121.6077385,35,55,,,46,man
2788,26,4,1981,fit,has_cats,doesnt_have,wants,,,often,never,,post_grad,man,178,tw,taipei,,straight,,,,,single,ericdy,,25.09186245,121.6077399,20,35,english,white,35,woman
2789,20,8,1988,fit,,doesnt_have,,omnivore,has_dogs,socially,,working_on,post_grad,man,170,tw,taipei,monogamous,straight,,,leo,no,single,misterpeterx,,25.18280073,121.6080463,18,99,,asian,28,woman
2790,23,9,1971,average_build,,,,,,socially,never,,post_grad,man,0,tw,taipei,monogamous,straight,,,libra,no,single,tqptl,,25.10823242,121.6080964,20,50,english,hispanic_latin,45,woman
2791,30,5,1992,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,a0986586725,,25.13368302,121.6080964,19,34,,,24,woman
2792,22,10,1978,,,doesnt_have,,,,socially,,,,woman,168,tw,taipei,,straight,,,libra,sometimes,single,jochien,,25.06059922,121.6081265,25,45,chinese,asian,38,man
2793,28,4,1985,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,irene28428,,24.97833177,121.6081618,22,48,,,31,man
2794,5,2,1978,,has_cats,,,,,socially,never,,university,man,0,tw,taipei,,straight,,,,no,single,weitingyan,,25.00396128,121.6082141,20,40,,,38,woman
2795,8,8,1998,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,san_zh_ar,,25.02796984,121.608248,18,25,chinese_(mandarin),asian,18,woman
2796,20,10,1988,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,kyogege,,24.94479655,121.6082573,35,50,,,28,man
2797,22,3,1980,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,taipeiusa,,25.08158597,121.6082665,25,58,,,36,woman
2798,1,1,1983,,,,,,,socially,,,post_grad,man,0,tw,taipei,,straight,,,,,single,benji23333,,25.03949955,121.6082839,23,52,,,34,woman
2799,19,5,1987,,,doesnt_have,,omnivore,,socially,never,,post_grad,woman,163,tw,taipei,,straight,,,taurus,no,single,phoebeyeh,,25.22808555,121.6082839,29,40,chinese_(mandarin),asian,29,man
2800,7,9,1996,,,doesnt_have,,,,socially,never,working_on,university,woman,163,tw,taipei,,straight,,,virgo,no,single,tiffanyyyyinabox,,24.79599678,121.6083311,19,24,chinese,asian,20,man
2801,1,11,1989,,,,,,,socially,never,,university,woman,164,tw,taipei,,straight,,,,,single,lialin1101,,25.00836335,121.6085077,20,34,,asian,27,man
2802,19,11,1985,,,,,,,socially,never,,,woman,158,tw,taipei,,straight,,,scorpio,no,single,fang-chia-lu,,25.0832329,121.6085535,27,33,chinese,asian,31,man
2803,27,4,1985,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,and8585,,25.09194483,121.6085535,18,31,,,31,woman
2804,15,4,1992,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,arielforest,,24.92217643,121.6085788,25,32,,,24,man
2805,26,10,1984,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,kayla3703,,25.05302696,121.6086233,23,50,,,32,man
2806,28,6,1997,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,stu_stuuu,,24.9799333,121.60867,18,26,,,19,man
2807,15,12,1988,average_build,,,,,,socially,never,,university,woman,160,tw,taipei,,straight,,,sagittarius,no,single,jaclyn1215,,24.96808349,121.6089051,27,40,,asian,28,man
2808,20,8,1992,,,,,omnivore,,socially,never,working_on,university,man,178,tw,taipei,,gay,,,leo,no,single,culinary08,,25.08157471,121.6089051,18,35,english,asian,24,everyone
2809,19,11,1993,,,,,,,,,,,woman,170,tw,taipei,,straight,,,,,single,yiyi-kuo,,25.04956111,121.6090235,18,32,,asian,23,man
2810,6,9,1987,average_build,has_cats,,,,,,never,,university,woman,162,tw,taipei,,straight,,,,no,single,angel_didi,,24.93460294,121.6091552,20,38,chinese,asian,29,man
2811,26,8,1986,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,elaine0826inabox,,25.17008735,121.6091835,22,46,,,30,man
2812,12,2,1975,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,cat_in_the_sky,,25.08104052,121.6092138,32,52,,,41,man
2813,12,9,1971,fit,,doesnt_have,,omnivore,,socially,never,,university,man,181,tw,taipei,,straight,but_its_not_important,christianity,virgo,no,single,gombatwombat,,24.94710501,121.6093044,28,45,english,white,45,woman
2814,1,2,1975,fit,,,,omnivore,,socially,never,,,man,180,tw,taipei,,straight,,other,aquarius,no,single,groovergiy,,25.06153503,121.6093044,18,42,japanese,white,41,woman
2815,8,12,1990,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,kaseykkstar,,25.35143494,121.6093711,20,38,,,26,man
2816,26,9,1981,,,,,,,socially,never,working_on,university,woman,0,tw,taipei,,straight,,,,no,single,yihsuan_c,,25.05949421,121.6093952,24,45,chinese_(mandarin),asian,35,man
2817,14,12,1984,,,doesnt_have,,omnivore,has_dogs,not_at_all,never,working_on,,woman,0,tw,taipei,,straight,,,sagittarius,no,single,sally_kuo,,25.07644186,121.6095282,23,50,,asian,32,man
2818,9,1,1974,,,,,omnivore,,socially,never,,post_grad,man,180,tw,taipei,,straight,,,,no,single,archer168,,25.05085834,121.6095769,18,99,english,asian,43,woman
2819,28,10,1983,curvy,,,,,,,never,,,woman,160,tw,taipei,,straight,,,,,single,soso1028,,24.82128477,121.6096839,18,99,chinese,asian,33,man
2820,9,12,1994,thin,,,,,,,never,,university,woman,162,tw,taipei,,straight,,,sagittarius,no,single,wendyqing,,24.98345865,121.6097306,18,26,,asian,22,man
2821,18,9,1990,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,pf926419,,25.07821247,121.6097618,20,38,,,26,man
2822,30,8,1990,rather_not_say,,,,omnivore,,socially,never,,university,woman,158,tw,taipei,monogamous,straight,,,virgo,no,single,khloe0830,,24.98147309,121.6099403,25,35,chinese_(mandarin),,26,man
2823,13,4,1989,,,,,,,,never,,,woman,173,tw,taipei,,straight,,,,no,single,ching413,,24.97479528,121.6099877,26,36,,asian,27,man
2824,29,9,1988,,,doesnt_have,might_want,,has_dogs,socially,never,,post_grad,man,165,tw,taipei,monogamous,straight,,,libra,yes,single,leef88,,25.06368986,121.6099901,20,35,,white,28,woman
2825,3,10,1983,curvy,,doesnt_have,,,,socially,never,,university,woman,150,tw,taipei,monogamous,straight,,,libra,no,single,ada7210,,25.09747973,121.6100277,33,52,chinese,asian,33,man
2826,4,4,1996,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,elainnnneeee,,25.02458037,121.6100697,18,26,,,20,man
2827,8,11,1985,,,,,,,socially,,,,man,0,tw,taipei,,straight,,,,no,single,alan1108,,25.00156263,121.6101327,22,35,,asian,31,woman
2828,9,7,1987,,,,,,,not_at_all,never,,university,man,171,tw,taipei,,straight,,,cancer,no,single,bibi_tsai,,25.05718012,121.6101636,18,29,,asian,29,woman
2829,16,12,1984,,,,,,has_dogs,,,working_on,,woman,0,tw,taipei,,straight,and_its_important,catholicism,sagittarius,,single,sharryan,,25.05959798,121.6102029,25,36,,,32,man
2830,23,8,1985,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,lindaspring,,25.11629693,121.6102846,25,40,,,31,man
2831,15,12,1977,fit,,doesnt_have,might_want,omnivore,,socially,never,working_on,post_grad,man,185,tw,taipei,monogamous,straight,,,capricorn,no,single,lawyer30002,,25.25773424,121.6104579,21,50,english,white,39,woman
