id,lookingFor,metric,username
3,25,min_age,taipei_lad
4,40,max_age,taipei_lad
0,new_friends,Relationship,taipeidaniel
1,18,min_age,taipeidaniel
2,99,max_age,taipeidaniel
0,new_friends,Relationship,taipeihd48
1,long_term_dating,Relationship,taipeihd48
2,short_term_dating,Relationship,taipeihd48
3,40,min_age,taipeihd48
4,61,max_age,taipeihd48
0,new_friends,Relationship,taipeiladie
1,long_term_dating,Relationship,taipeiladie
2,short_term_dating,Relationship,taipeiladie
3,30,min_age,taipeiladie
4,58,max_age,taipeiladie
0,new_friends,Relationship,taipeipig
1,long_term_dating,Relationship,taipeipig
2,18,min_age,taipeipig
3,35,max_age,taipeipig
0,new_friends,Relationship,taipeiteacher
1,long_term_dating,Relationship,taipeiteacher
2,28,min_age,taipeiteacher
3,47,max_age,taipeiteacher
0,new_friends,Relationship,taipeiusa
1,25,min_age,taipeiusa
2,58,max_age,taipeiusa
0,long_term_dating,Relationship,taiwancecil
1,short_term_dating,Relationship,taiwancecil
2,24,min_age,taiwancecil
3,44,max_age,taiwancecil
0,new_friends,Relationship,taiwanese1984
1,24,min_age,taiwanese1984
2,44,max_age,taiwanese1984
0,new_friends,Relationship,taiwaneseinabox
1,long_term_dating,Relationship,taiwaneseinabox
2,short_term_dating,Relationship,taiwaneseinabox
3,24,min_age,taiwaneseinabox
4,54,max_age,taiwaneseinabox
0,new_friends,Relationship,taiwanme
1,long_term_dating,Relationship,taiwanme
2,short_term_dating,Relationship,taiwanme
3,20,min_age,taiwanme
4,40,max_age,taiwanme
0,new_friends,Relationship,takepics
1,30,min_age,takepics
2,45,max_age,takepics
0,new_friends,Relationship,tangyuti
1,18,min_age,tangyuti
2,28,max_age,tangyuti
0,new_friends,Relationship,taniawen
1,long_term_dating,Relationship,taniawen
2,short_term_dating,Relationship,taniawen
3,26,min_age,taniawen
4,64,max_age,taniawen
0,new_friends,Relationship,tanster117
1,long_term_dating,Relationship,tanster117
2,short_term_dating,Relationship,tanster117
3,18,min_age,tanster117
4,32,max_age,tanster117
0,new_friends,Relationship,tanyayeh
1,long_term_dating,Relationship,tanyayeh
2,short_term_dating,Relationship,tanyayeh
3,21,min_age,tanyayeh
4,24,max_age,tanyayeh
0,new_friends,Relationship,tanyc09
1,long_term_dating,Relationship,tanyc09
2,short_term_dating,Relationship,tanyc09
3,19,min_age,tanyc09
4,36,max_age,tanyc09
0,new_friends,Relationship,tapny
1,long_term_dating,Relationship,tapny
2,short_term_dating,Relationship,tapny
3,casual_sex,Relationship,tapny
4,21,min_age,tapny
5,30,max_age,tapny
0,new_friends,Relationship,tarepardaa
1,18,min_age,tarepardaa
2,30,max_age,tarepardaa
0,new_friends,Relationship,tata_tatathecat
1,18,min_age,tata_tatathecat
2,88,max_age,tata_tatathecat
0,new_friends,Relationship,tatabonita
1,21,min_age,tatabonita
2,42,max_age,tatabonita
0,new_friends,Relationship,tatalove1212
1,long_term_dating,Relationship,tatalove1212
2,short_term_dating,Relationship,tatalove1212
3,23,min_age,tatalove1212
4,32,max_age,tatalove1212
0,new_friends,Relationship,taya2320
1,long_term_dating,Relationship,taya2320
2,short_term_dating,Relationship,taya2320
3,30,min_age,taya2320
4,42,max_age,taya2320
0,new_friends,Relationship,taylorhhhhhh
1,long_term_dating,Relationship,taylorhhhhhh
2,short_term_dating,Relationship,taylorhhhhhh
3,18,min_age,taylorhhhhhh
4,30,max_age,taylorhhhhhh
0,new_friends,Relationship,tchc2014
1,long_term_dating,Relationship,tchc2014
2,short_term_dating,Relationship,tchc2014
3,,Relationship,tchc2014
4,35,min_age,tchc2014
5,50,max_age,tchc2014
0,new_friends,Relationship,technologyxasian
1,short_term_dating,Relationship,technologyxasian
2,21,min_age,technologyxasian
3,30,max_age,technologyxasian
0,new_friends,Relationship,teddys9
1,short_term_dating,Relationship,teddys9
2,18,min_age,teddys9
3,35,max_age,teddys9
0,casual_sex,Relationship,teemonoone
1,20,min_age,teemonoone
2,38,max_age,teemonoone
0,new_friends,Relationship,teemopp
1,long_term_dating,Relationship,teemopp
2,short_term_dating,Relationship,teemopp
3,27,min_age,teemopp
4,50,max_age,teemopp
0,new_friends,Relationship,tejacruzz
1,long_term_dating,Relationship,tejacruzz
2,short_term_dating,Relationship,tejacruzz
3,18,min_age,tejacruzz
4,30,max_age,tejacruzz
0,new_friends,Relationship,tenderwind
1,long_term_dating,Relationship,tenderwind
2,short_term_dating,Relationship,tenderwind
3,26,min_age,tenderwind
4,42,max_age,tenderwind
0,new_friends,Relationship,teng_
1,long_term_dating,Relationship,teng_
2,short_term_dating,Relationship,teng_
3,18,min_age,teng_
4,38,max_age,teng_
0,new_friends,Relationship,tenmotop
1,18,min_age,tenmotop
2,33,max_age,tenmotop
0,new_friends,Relationship,tentenchen
1,long_term_dating,Relationship,tentenchen
2,short_term_dating,Relationship,tentenchen
3,20,min_age,tentenchen
4,38,max_age,tentenchen
0,new_friends,Relationship,tepid_pot
1,18,min_age,tepid_pot
2,30,max_age,tepid_pot
0,new_friends,Relationship,terence323
1,long_term_dating,Relationship,terence323
2,short_term_dating,Relationship,terence323
3,casual_sex,Relationship,terence323
4,18,min_age,terence323
5,32,max_age,terence323
0,new_friends,Relationship,teresa8899
1,long_term_dating,Relationship,teresa8899
2,short_term_dating,Relationship,teresa8899
3,41,min_age,teresa8899
4,70,max_age,teresa8899
0,new_friends,Relationship,teresa_kao
1,long_term_dating,Relationship,teresa_kao
2,short_term_dating,Relationship,teresa_kao
3,18,min_age,teresa_kao
4,32,max_age,teresa_kao
0,long_term_dating,Relationship,teresaweng
1,35,min_age,teresaweng
2,45,max_age,teresaweng
0,new_friends,Relationship,terrybldsoe
1,long_term_dating,Relationship,terrybldsoe
2,short_term_dating,Relationship,terrybldsoe
3,19,min_age,terrybldsoe
4,36,max_age,terrybldsoe
0,new_friends,Relationship,terrygogo
1,19,min_age,terrygogo
2,42,max_age,terrygogo
0,short_term_dating,Relationship,terrytzeyeung
1,casual_sex,Relationship,terrytzeyeung
2,19,min_age,terrytzeyeung
3,36,max_age,terrytzeyeung
0,long_term_dating,Relationship,texastaiwan
1,short_term_dating,Relationship,texastaiwan
2,33,min_age,texastaiwan
3,45,max_age,texastaiwan
0,new_friends,Relationship,teycafe
1,long_term_dating,Relationship,teycafe
2,33,min_age,teycafe
3,43,max_age,teycafe
0,long_term_dating,Relationship,tfrenchyb
1,short_term_dating,Relationship,tfrenchyb
2,23,min_age,tfrenchyb
3,30,max_age,tfrenchyb
0,new_friends,Relationship,tfttw
1,long_term_dating,Relationship,tfttw
2,short_term_dating,Relationship,tfttw
3,23,min_age,tfttw
4,50,max_age,tfttw
0,new_friends,Relationship,that-lady
1,long_term_dating,Relationship,that-lady
2,25,min_age,that-lady
3,39,max_age,that-lady
0,new_friends,Relationship,theaaronlee
1,long_term_dating,Relationship,theaaronlee
2,short_term_dating,Relationship,theaaronlee
3,casual_sex,Relationship,theaaronlee
4,18,min_age,theaaronlee
5,25,max_age,theaaronlee
0,new_friends,Relationship,theariellin
1,long_term_dating,Relationship,theariellin
2,short_term_dating,Relationship,theariellin
3,21,min_age,theariellin
4,42,max_age,theariellin
0,new_friends,Relationship,thebestcatla
1,long_term_dating,Relationship,thebestcatla
2,short_term_dating,Relationship,thebestcatla
3,25,min_age,thebestcatla
4,32,max_age,thebestcatla
0,new_friends,Relationship,theblackpage
1,short_term_dating,Relationship,theblackpage
2,casual_sex,Relationship,theblackpage
3,18,min_age,theblackpage
4,28,max_age,theblackpage
0,new_friends,Relationship,theformosian
1,long_term_dating,Relationship,theformosian
2,short_term_dating,Relationship,theformosian
3,25,min_age,theformosian
4,45,max_age,theformosian
0,new_friends,Relationship,thehunting
1,long_term_dating,Relationship,thehunting
2,short_term_dating,Relationship,thehunting
3,25,min_age,thehunting
4,55,max_age,thehunting
0,short_term_dating,Relationship,thejacopastorius
1,casual_sex,Relationship,thejacopastorius
2,19,min_age,thejacopastorius
3,28,max_age,thejacopastorius
0,new_friends,Relationship,therealutku
1,long_term_dating,Relationship,therealutku
2,short_term_dating,Relationship,therealutku
3,19,min_age,therealutku
4,30,max_age,therealutku
0,new_friends,Relationship,thermotp
1,long_term_dating,Relationship,thermotp
2,short_term_dating,Relationship,thermotp
3,26,min_age,thermotp
4,46,max_age,thermotp
0,new_friends,Relationship,thib18j
1,long_term_dating,Relationship,thib18j
2,short_term_dating,Relationship,thib18j
3,20,min_age,thib18j
4,35,max_age,thib18j
0,new_friends,Relationship,thisismorgank
1,long_term_dating,Relationship,thisismorgank
2,27,min_age,thisismorgank
3,45,max_age,thisismorgank
0,new_friends,Relationship,thomas_3
1,long_term_dating,Relationship,thomas_3
2,short_term_dating,Relationship,thomas_3
3,18,min_age,thomas_3
4,35,max_age,thomas_3
0,new_friends,Relationship,thomaserin
1,long_term_dating,Relationship,thomaserin
2,short_term_dating,Relationship,thomaserin
3,27,min_age,thomaserin
4,68,max_age,thomaserin
0,new_friends,Relationship,thomaskao
1,long_term_dating,Relationship,thomaskao
2,short_term_dating,Relationship,thomaskao
3,25,min_age,thomaskao
4,42,max_age,thomaskao
0,new_friends,Relationship,thomastaipei
1,long_term_dating,Relationship,thomastaipei
2,short_term_dating,Relationship,thomastaipei
3,18,min_age,thomastaipei
4,35,max_age,thomastaipei
0,new_friends,Relationship,thomastu
1,22,min_age,thomastu
2,55,max_age,thomastu
0,new_friends,Relationship,tianxin3208
1,long_term_dating,Relationship,tianxin3208
2,short_term_dating,Relationship,tianxin3208
3,25,min_age,tianxin3208
4,50,max_age,tianxin3208
0,new_friends,Relationship,tibofino
1,long_term_dating,Relationship,tibofino
2,short_term_dating,Relationship,tibofino
3,18,min_age,tibofino
4,40,max_age,tibofino
0,new_friends,Relationship,tiffany1111wang
1,long_term_dating,Relationship,tiffany1111wang
2,45,min_age,tiffany1111wang
3,60,max_age,tiffany1111wang
0,new_friends,Relationship,tiffany_kuo
1,long_term_dating,Relationship,tiffany_kuo
2,short_term_dating,Relationship,tiffany_kuo
3,18,min_age,tiffany_kuo
4,22,max_age,tiffany_kuo
0,new_friends,Relationship,tiffanydu
1,18,min_age,tiffanydu
2,23,max_age,tiffanydu
0,new_friends,Relationship,tiffanyii
1,long_term_dating,Relationship,tiffanyii
2,short_term_dating,Relationship,tiffanyii
3,25,min_age,tiffanyii
4,60,max_age,tiffanyii
0,new_friends,Relationship,tiffanyisapuppy
1,long_term_dating,Relationship,tiffanyisapuppy
2,short_term_dating,Relationship,tiffanyisapuppy
3,30,min_age,tiffanyisapuppy
4,45,max_age,tiffanyisapuppy
0,new_friends,Relationship,tiffanysu2015
1,long_term_dating,Relationship,tiffanysu2015
2,short_term_dating,Relationship,tiffanysu2015
3,40,min_age,tiffanysu2015
4,60,max_age,tiffanysu2015
0,new_friends,Relationship,tiffanyyyyinabox
1,long_term_dating,Relationship,tiffanyyyyinabox
2,short_term_dating,Relationship,tiffanyyyyinabox
3,19,min_age,tiffanyyyyinabox
4,24,max_age,tiffanyyyyinabox
0,new_friends,Relationship,tiffywu
1,long_term_dating,Relationship,tiffywu
2,28,min_age,tiffywu
3,38,max_age,tiffywu
0,new_friends,Relationship,tiger_21taurus
1,long_term_dating,Relationship,tiger_21taurus
2,short_term_dating,Relationship,tiger_21taurus
3,22,min_age,tiger_21taurus
4,46,max_age,tiger_21taurus
0,new_friends,Relationship,tihanatigi
1,long_term_dating,Relationship,tihanatigi
2,short_term_dating,Relationship,tihanatigi
3,20,min_age,tihanatigi
4,30,max_age,tihanatigi
0,long_term_dating,Relationship,timesgone
1,20,min_age,timesgone
2,34,max_age,timesgone
0,new_friends,Relationship,timonade
1,long_term_dating,Relationship,timonade
2,short_term_dating,Relationship,timonade
3,18,min_age,timonade
4,42,max_age,timonade
0,new_friends,Relationship,timothyfg
1,long_term_dating,Relationship,timothyfg
2,short_term_dating,Relationship,timothyfg
3,18,min_age,timothyfg
4,28,max_age,timothyfg
0,new_friends,Relationship,tin-tin_fierce
1,long_term_dating,Relationship,tin-tin_fierce
2,short_term_dating,Relationship,tin-tin_fierce
3,28,min_age,tin-tin_fierce
4,42,max_age,tin-tin_fierce
0,new_friends,Relationship,tin1166
1,long_term_dating,Relationship,tin1166
2,short_term_dating,Relationship,tin1166
3,23,min_age,tin1166
4,30,max_age,tin1166
0,new_friends,Relationship,tina_76782
1,long_term_dating,Relationship,tina_76782
2,short_term_dating,Relationship,tina_76782
3,18,min_age,tina_76782
4,26,max_age,tina_76782
0,new_friends,Relationship,tina_chen1982
1,long_term_dating,Relationship,tina_chen1982
2,24,min_age,tina_chen1982
3,54,max_age,tina_chen1982
0,new_friends,Relationship,tinaakina
1,long_term_dating,Relationship,tinaakina
2,short_term_dating,Relationship,tinaakina
3,22,min_age,tinaakina
4,37,max_age,tinaakina
0,new_friends,Relationship,ting-ling8861
1,long_term_dating,Relationship,ting-ling8861
2,short_term_dating,Relationship,ting-ling8861
3,casual_sex,Relationship,ting-ling8861
4,27,min_age,ting-ling8861
5,45,max_age,ting-ling8861
0,new_friends,Relationship,ting-yu_kuo
1,long_term_dating,Relationship,ting-yu_kuo
2,short_term_dating,Relationship,ting-yu_kuo
3,18,min_age,ting-yu_kuo
4,28,max_age,ting-yu_kuo
0,new_friends,Relationship,ting9714
1,18,min_age,ting9714
2,24,max_age,ting9714
0,new_friends,Relationship,ting_2001
1,long_term_dating,Relationship,ting_2001
2,short_term_dating,Relationship,ting_2001
3,18,min_age,ting_2001
4,26,max_age,ting_2001
0,new_friends,Relationship,ting_box
1,long_term_dating,Relationship,ting_box
2,short_term_dating,Relationship,ting_box
3,32,min_age,ting_box
4,50,max_age,ting_box
0,new_friends,Relationship,ting_qu
1,long_term_dating,Relationship,ting_qu
2,short_term_dating,Relationship,ting_qu
3,22,min_age,ting_qu
4,32,max_age,ting_qu
0,new_friends,Relationship,tingting_y
1,22,min_age,tingting_y
2,46,max_age,tingting_y
0,new_friends,Relationship,tingtingchang
1,long_term_dating,Relationship,tingtingchang
2,short_term_dating,Relationship,tingtingchang
3,18,min_age,tingtingchang
4,30,max_age,tingtingchang
0,new_friends,Relationship,tingtongtingtong
1,long_term_dating,Relationship,tingtongtingtong
2,short_term_dating,Relationship,tingtongtingtong
3,27,min_age,tingtongtingtong
4,38,max_age,tingtongtingtong
0,new_friends,Relationship,tingtu
1,long_term_dating,Relationship,tingtu
2,25,min_age,tingtu
3,46,max_age,tingtu
0,new_friends,Relationship,tingymel
1,long_term_dating,Relationship,tingymel
2,short_term_dating,Relationship,tingymel
3,22,min_age,tingymel
4,46,max_age,tingymel
0,new_friends,Relationship,tingyunnn
1,18,min_age,tingyunnn
2,30,max_age,tingyunnn
0,new_friends,Relationship,tinw
1,long_term_dating,Relationship,tinw
2,short_term_dating,Relationship,tinw
3,28,min_age,tinw
4,40,max_age,tinw
0,new_friends,Relationship,titinm
1,long_term_dating,Relationship,titinm
2,short_term_dating,Relationship,titinm
3,25,min_age,titinm
4,40,max_age,titinm
0,new_friends,Relationship,tititaiw
1,long_term_dating,Relationship,tititaiw
2,short_term_dating,Relationship,tititaiw
3,18,min_age,tititaiw
4,35,max_age,tititaiw
0,new_friends,Relationship,tittothomas
1,long_term_dating,Relationship,tittothomas
2,short_term_dating,Relationship,tittothomas
3,20,min_age,tittothomas
4,30,max_age,tittothomas
0,new_friends,Relationship,tjoanne
1,long_term_dating,Relationship,tjoanne
2,short_term_dating,Relationship,tjoanne
3,25,min_age,tjoanne
4,35,max_age,tjoanne
0,new_friends,Relationship,tjsudan01
1,long_term_dating,Relationship,tjsudan01
2,25,min_age,tjsudan01
3,45,max_age,tjsudan01
0,new_friends,Relationship,tnboyhk
1,long_term_dating,Relationship,tnboyhk
2,short_term_dating,Relationship,tnboyhk
3,23,min_age,tnboyhk
4,34,max_age,tnboyhk
0,new_friends,Relationship,tntan
1,long_term_dating,Relationship,tntan
2,short_term_dating,Relationship,tntan
3,18,min_age,tntan
4,24,max_age,tntan
0,new_friends,Relationship,to12355686
1,long_term_dating,Relationship,to12355686
2,short_term_dating,Relationship,to12355686
3,20,min_age,to12355686
4,40,max_age,to12355686
0,new_friends,Relationship,toaste_szuru
1,long_term_dating,Relationship,toaste_szuru
2,short_term_dating,Relationship,toaste_szuru
3,18,min_age,toaste_szuru
4,28,max_age,toaste_szuru
0,new_friends,Relationship,tobymichael
1,long_term_dating,Relationship,tobymichael
2,short_term_dating,Relationship,tobymichael
3,22,min_age,tobymichael
4,36,max_age,tobymichael
0,new_friends,Relationship,tochter_chen
1,long_term_dating,Relationship,tochter_chen
2,short_term_dating,Relationship,tochter_chen
3,30,min_age,tochter_chen
4,40,max_age,tochter_chen
0,new_friends,Relationship,tom_chen
1,long_term_dating,Relationship,tom_chen
2,short_term_dating,Relationship,tom_chen
3,20,min_age,tom_chen
4,40,max_age,tom_chen
0,new_friends,Relationship,tomascupid_taco
1,long_term_dating,Relationship,tomascupid_taco
2,short_term_dating,Relationship,tomascupid_taco
3,18,min_age,tomascupid_taco
4,33,max_age,tomascupid_taco
0,new_friends,Relationship,tomgott
1,long_term_dating,Relationship,tomgott
2,short_term_dating,Relationship,tomgott
3,19,min_age,tomgott
4,36,max_age,tomgott
0,new_friends,Relationship,tomorrowisthecat
1,28,min_age,tomorrowisthecat
2,70,max_age,tomorrowisthecat
0,new_friends,Relationship,tomwaitsmania
1,long_term_dating,Relationship,tomwaitsmania
2,short_term_dating,Relationship,tomwaitsmania
3,23,min_age,tomwaitsmania
4,54,max_age,tomwaitsmania
0,new_friends,Relationship,tonnyhoose
1,long_term_dating,Relationship,tonnyhoose
2,short_term_dating,Relationship,tonnyhoose
3,24,min_age,tonnyhoose
4,54,max_age,tonnyhoose
0,new_friends,Relationship,tony_lu
1,long_term_dating,Relationship,tony_lu
2,short_term_dating,Relationship,tony_lu
3,24,min_age,tony_lu
4,33,max_age,tony_lu
0,new_friends,Relationship,tonyintaiwan
1,long_term_dating,Relationship,tonyintaiwan
2,short_term_dating,Relationship,tonyintaiwan
3,18,min_age,tonyintaiwan
4,38,max_age,tonyintaiwan
0,new_friends,Relationship,tonykch
1,long_term_dating,Relationship,tonykch
2,19,min_age,tonykch
3,41,max_age,tonykch
0,new_friends,Relationship,tonylee0809
1,long_term_dating,Relationship,tonylee0809
2,short_term_dating,Relationship,tonylee0809
3,casual_sex,Relationship,tonylee0809
4,18,min_age,tonylee0809
5,32,max_age,tonylee0809
0,new_friends,Relationship,tonywongk21
1,long_term_dating,Relationship,tonywongk21
2,short_term_dating,Relationship,tonywongk21
3,24,min_age,tonywongk21
4,32,max_age,tonywongk21
0,new_friends,Relationship,toots70
1,long_term_dating,Relationship,toots70
2,30,min_age,toots70
3,55,max_age,toots70
0,new_friends,Relationship,topkenary
1,18,min_age,topkenary
2,42,max_age,topkenary
0,new_friends,Relationship,toyzmachine
1,long_term_dating,Relationship,toyzmachine
2,short_term_dating,Relationship,toyzmachine
3,,Relationship,toyzmachine
4,24,min_age,toyzmachine
5,38,max_age,toyzmachine
0,new_friends,Relationship,tp_vic
1,long_term_dating,Relationship,tp_vic
2,short_term_dating,Relationship,tp_vic
3,34,min_age,tp_vic
4,48,max_age,tp_vic
0,long_term_dating,Relationship,tqptl
1,short_term_dating,Relationship,tqptl
2,20,min_age,tqptl
3,50,max_age,tqptl
0,long_term_dating,Relationship,tracy0818
1,36,min_age,tracy0818
2,50,max_age,tracy0818
0,new_friends,Relationship,tracy723thecat
1,22,min_age,tracy723thecat
2,48,max_age,tracy723thecat
0,new_friends,Relationship,tracychen123
1,long_term_dating,Relationship,tracychen123
2,short_term_dating,Relationship,tracychen123
3,18,min_age,tracychen123
4,35,max_age,tracychen123
0,new_friends,Relationship,tracyhsieh7
1,long_term_dating,Relationship,tracyhsieh7
2,29,min_age,tracyhsieh7
3,40,max_age,tracyhsieh7
0,new_friends,Relationship,travel_alone
1,long_term_dating,Relationship,travel_alone
2,short_term_dating,Relationship,travel_alone
3,32,min_age,travel_alone
4,42,max_age,travel_alone
0,new_friends,Relationship,travelfriend99
1,long_term_dating,Relationship,travelfriend99
2,short_term_dating,Relationship,travelfriend99
3,22,min_age,travelfriend99
4,62,max_age,travelfriend99
0,new_friends,Relationship,travielancer
1,long_term_dating,Relationship,travielancer
2,short_term_dating,Relationship,travielancer
3,18,min_age,travielancer
4,28,max_age,travielancer
0,new_friends,Relationship,trek2100
1,24,min_age,trek2100
2,41,max_age,trek2100
0,new_friends,Relationship,trey50asaurus
1,long_term_dating,Relationship,trey50asaurus
2,short_term_dating,Relationship,trey50asaurus
3,18,min_age,trey50asaurus
4,42,max_age,trey50asaurus
0,new_friends,Relationship,tricialeeasaurus
1,long_term_dating,Relationship,tricialeeasaurus
2,short_term_dating,Relationship,tricialeeasaurus
3,25,min_age,tricialeeasaurus
4,32,max_age,tricialeeasaurus
0,new_friends,Relationship,trippingt
1,long_term_dating,Relationship,trippingt
2,33,min_age,trippingt
3,43,max_age,trippingt
0,new_friends,Relationship,tripwonder
1,28,min_age,tripwonder
2,99,max_age,tripwonder
0,new_friends,Relationship,tristy_c
1,long_term_dating,Relationship,tristy_c
2,short_term_dating,Relationship,tristy_c
3,28,min_age,tristy_c
4,42,max_age,tristy_c
0,new_friends,Relationship,tropicalholiday
1,long_term_dating,Relationship,tropicalholiday
2,short_term_dating,Relationship,tropicalholiday
3,18,min_age,tropicalholiday
4,35,max_age,tropicalholiday
0,new_friends,Relationship,troubletaiwan
1,long_term_dating,Relationship,troubletaiwan
2,short_term_dating,Relationship,troubletaiwan
3,20,min_age,troubletaiwan
4,38,max_age,troubletaiwan
0,new_friends,Relationship,troyhan
1,long_term_dating,Relationship,troyhan
2,short_term_dating,Relationship,troyhan
3,20,min_age,troyhan
4,45,max_age,troyhan
0,new_friends,Relationship,troyskur
1,long_term_dating,Relationship,troyskur
2,19,min_age,troyskur
3,30,max_age,troyskur
0,new_friends,Relationship,truejean
1,long_term_dating,Relationship,truejean
2,short_term_dating,Relationship,truejean
3,28,min_age,truejean
4,45,max_age,truejean
0,new_friends,Relationship,trun-cheng
1,long_term_dating,Relationship,trun-cheng
2,short_term_dating,Relationship,trun-cheng
3,18,min_age,trun-cheng
4,25,max_age,trun-cheng
0,new_friends,Relationship,tsaitang
1,22,min_age,tsaitang
2,48,max_age,tsaitang
0,new_friends,Relationship,tsaitracy
1,long_term_dating,Relationship,tsaitracy
2,short_term_dating,Relationship,tsaitracy
3,28,min_age,tsaitracy
4,38,max_age,tsaitracy
0,new_friends,Relationship,tsc020
1,long_term_dating,Relationship,tsc020
2,34,min_age,tsc020
3,40,max_age,tsc020
0,new_friends,Relationship,tshui
1,long_term_dating,Relationship,tshui
2,33,min_age,tshui
3,39,max_age,tshui
0,new_friends,Relationship,tsui09
1,18,min_age,tsui09
2,26,max_age,tsui09
0,new_friends,Relationship,tsunyichang
1,long_term_dating,Relationship,tsunyichang
2,short_term_dating,Relationship,tsunyichang
3,25,min_age,tsunyichang
4,60,max_age,tsunyichang
0,new_friends,Relationship,tt0131
1,long_term_dating,Relationship,tt0131
2,24,min_age,tt0131
3,28,max_age,tt0131
0,new_friends,Relationship,ttevava99
1,long_term_dating,Relationship,ttevava99
2,24,min_age,ttevava99
3,54,max_age,ttevava99
0,new_friends,Relationship,tullysthecat
1,long_term_dating,Relationship,tullysthecat
2,short_term_dating,Relationship,tullysthecat
3,27,min_age,tullysthecat
4,68,max_age,tullysthecat
0,new_friends,Relationship,tung2014
1,long_term_dating,Relationship,tung2014
2,short_term_dating,Relationship,tung2014
3,22,min_age,tung2014
4,46,max_age,tung2014
0,new_friends,Relationship,tur5
1,long_term_dating,Relationship,tur5
2,30,min_age,tur5
3,50,max_age,tur5
0,new_friends,Relationship,turbocid
1,long_term_dating,Relationship,turbocid
2,short_term_dating,Relationship,turbocid
3,23,min_age,turbocid
4,52,max_age,turbocid
0,new_friends,Relationship,turquoise_maruko
1,long_term_dating,Relationship,turquoise_maruko
2,short_term_dating,Relationship,turquoise_maruko
3,35,min_age,turquoise_maruko
4,45,max_age,turquoise_maruko
0,new_friends,Relationship,tusn-wu-yung
1,20,min_age,tusn-wu-yung
2,38,max_age,tusn-wu-yung
0,new_friends,Relationship,twcindy
1,long_term_dating,Relationship,twcindy
2,short_term_dating,Relationship,twcindy
3,18,min_age,twcindy
4,26,max_age,twcindy
0,new_friends,Relationship,twhandsome
1,long_term_dating,Relationship,twhandsome
2,short_term_dating,Relationship,twhandsome
3,casual_sex,Relationship,twhandsome
4,22,min_age,twhandsome
5,30,max_age,twhandsome
0,new_friends,Relationship,twinscc
1,20,min_age,twinscc
2,36,max_age,twinscc
0,new_friends,Relationship,twjaz
1,short_term_dating,Relationship,twjaz
2,18,min_age,twjaz
3,31,max_age,twjaz
0,new_friends,Relationship,twn_interpreter
1,long_term_dating,Relationship,twn_interpreter
2,short_term_dating,Relationship,twn_interpreter
3,18,min_age,twn_interpreter
4,32,max_age,twn_interpreter
0,new_friends,Relationship,twshufen
1,long_term_dating,Relationship,twshufen
2,30,min_age,twshufen
3,45,max_age,twshufen
0,new_friends,Relationship,twtulip
1,long_term_dating,Relationship,twtulip
2,short_term_dating,Relationship,twtulip
3,,Relationship,twtulip
4,35,min_age,twtulip
5,55,max_age,twtulip
0,new_friends,Relationship,tyleetmp
1,long_term_dating,Relationship,tyleetmp
2,short_term_dating,Relationship,tyleetmp
3,26,min_age,tyleetmp
4,64,max_age,tyleetmp
0,new_friends,Relationship,tylenchus
1,long_term_dating,Relationship,tylenchus
2,short_term_dating,Relationship,tylenchus
3,26,min_age,tylenchus
4,39,max_age,tylenchus
0,new_friends,Relationship,tzuti23
1,long_term_dating,Relationship,tzuti23
2,32,min_age,tzuti23
3,45,max_age,tzuti23
0,new_friends,Relationship,uccaa
1,casual_sex,Relationship,uccaa
2,18,min_age,uccaa
3,32,max_age,uccaa
0,new_friends,Relationship,uguggirl
1,long_term_dating,Relationship,uguggirl
2,18,min_age,uguggirl
3,29,max_age,uguggirl
0,new_friends,Relationship,umademilan
1,24,min_age,umademilan
2,54,max_age,umademilan
0,new_friends,Relationship,unafrog
1,long_term_dating,Relationship,unafrog
2,short_term_dating,Relationship,unafrog
3,19,min_age,unafrog
4,36,max_age,unafrog
0,long_term_dating,Relationship,unawang
1,34,min_age,unawang
2,48,max_age,unawang
0,new_friends,Relationship,unechimere33
1,long_term_dating,Relationship,unechimere33
2,short_term_dating,Relationship,unechimere33
3,25,min_age,unechimere33
4,34,max_age,unechimere33
0,new_friends,Relationship,uniqsteven
1,long_term_dating,Relationship,uniqsteven
2,short_term_dating,Relationship,uniqsteven
3,20,min_age,uniqsteven
4,38,max_age,uniqsteven
0,new_friends,Relationship,univenture
1,long_term_dating,Relationship,univenture
2,25,min_age,univenture
3,45,max_age,univenture
0,new_friends,Relationship,unkelsunk
1,long_term_dating,Relationship,unkelsunk
2,21,min_age,unkelsunk
3,35,max_age,unkelsunk
0,new_friends,Relationship,upgogogo
1,30,min_age,upgogogo
2,45,max_age,upgogogo
0,new_friends,Relationship,usedtohavehair
1,30,min_age,usedtohavehair
2,60,max_age,usedtohavehair
0,new_friends,Relationship,userxxxxtpe
1,long_term_dating,Relationship,userxxxxtpe
2,short_term_dating,Relationship,userxxxxtpe
3,18,min_age,userxxxxtpe
4,26,max_age,userxxxxtpe
0,new_friends,Relationship,ushnej
1,long_term_dating,Relationship,ushnej
2,short_term_dating,Relationship,ushnej
3,casual_sex,Relationship,ushnej
4,30,min_age,ushnej
5,48,max_age,ushnej
0,new_friends,Relationship,uutoo1023
1,long_term_dating,Relationship,uutoo1023
2,short_term_dating,Relationship,uutoo1023
3,24,min_age,uutoo1023
4,54,max_age,uutoo1023
0,new_friends,Relationship,uzordhonest
1,long_term_dating,Relationship,uzordhonest
