birthDateDay,birthDateMonth,birthDateYear,bodytype,cats,childrenHave,childrenWant,diet,dogs,drinking,drugs,educationModifier,educationValue,gender,heightCm,locationCountryCode,locationFormatted,monogamous,orientation,religionModifier,religionValue,sign,smoking,status,username,weed
9,10,1981,fit,,doesnt_have,,omnivore,,often,never,,,man,178,tw,chung-li,monogamous,straight,but_its_not_important,buddhism,libra,no,single,sark-yao,
12,3,1994,,,,,,,not_at_all,never,,,woman,0,tw,taipei,,straight,,,,no,single,sasa__777,
6,5,1981,fit,,doesnt_have,,,,socially,never,,,woman,160,tw,taipei,monogamous,straight,,,taurus,,single,sasha-c_taco,
27,7,1997,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,open_relationship,sasha0729,
11,8,1990,,,,,,,socially,never,,post_grad,woman,157,tw,taipei,,straight,,,leo,no,single,sashaichka,
1,1,1993,,,,,,,,never,,,woman,0,tw,tien-chieh,,straight,,,,,single,sashayuthecat,
9,11,1993,average_build,has_cats,doesnt_have,might_want,omnivore,,socially,never,,university,woman,162,tw,tsung-tzu-liao,monogamous,straight,but_its_not_important,buddhism,scorpio,no,single,satineliao,
20,6,1992,fit,,,,omnivore,has_dogs,socially,never,,,woman,157,tw,hsin-chu,,straight,,,gemini,no,single,saunia_kuo,
26,10,1987,,,doesnt_have,,,,socially,never,,university,woman,166,tw,taipei,monogamous,straight,,,scorpio,no,single,savannah_tsai,
6,2,1991,rather_not_say,,,,,,not_at_all,never,,,woman,145,tw,tai-chung-shih,,straight,,catholicism,aquarius,no,single,sazukiasaurus,
2,5,1985,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,scampygrassnake,
22,9,1984,,,,,,,,never,,,woman,173,tw,taipei,,straight,,,,no,single,scarlett-77,
11,11,1990,,,,,,,,,,,woman,0,tw,hsin-chu,,straight,,,,,single,scenoscape,
3,3,1993,,,,,,,socially,never,,university,woman,0,tw,taipei,,straight,,,aries,no,single,schnappi0331,
2,10,1976,a_little_extra,,doesnt_have,might_want,vegan,,socially,never,working_on,university,woman,150,tw,ku-ting,monogamous,straight,,,scorpio,no,single,schneefrau_tw,
14,4,1988,fit,,doesnt_have,,omnivore,,socially,never,,university,man,168,tw,taipei,,straight,but_its_not_important,judaism,aries,no,single,schwar29,
3,4,1995,,,doesnt_have,might_want,,,not_at_all,never,,two_year_college,man,162,tw,tai-chung-shih,,bisexual,,,,no,single,scott30299,
25,3,1981,average_build,,doesnt_have,,omnivore,has_dogs,socially,never,working_on,,man,170,tw,yan-lin,monogamous,straight,,agnosticism,aries,no,single,scott607t,
6,5,1992,average_build,,doesnt_have,wants,omnivore,has_dogs,,never,working_on,university,man,173,tw,nan-tzu,monogamous,straight,and_laughing_about_it,christianity,taurus,,single,scottjoseshawn,
26,2,1994,,,,,,,,,,,man,182,tw,taipei,,straight,,,,,single,scottlee_1994,
6,6,1981,average_build,,,,,,socially,,working_on,university,man,169,tw,taipei,,straight,,,,no,single,sean65535,
19,1,1989,average_build,,doesnt_have,,,,socially,never,,post_grad,man,173,tw,hsin-chu,,straight,but_its_not_important,catholicism,gemini,no,single,seb258,
1,7,1989,average_build,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,160,tw,taipei,,straight,but_its_not_important,,,no,single,seeingmin,
17,3,1980,,,,,,,,,,,man,0,tw,hsia-shih-pi,,straight,,,,,single,seijiiiii,
10,2,1982,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,seize_taco,
2,11,1979,average_build,,,,,,socially,,,university,woman,160,tw,taipei,,straight,,,scorpio,no,single,seizedays,
6,12,1991,average_build,,doesnt_have,,,,socially,never,,university,woman,166,tw,kao-hsiung-ka,monogamous,straight,,,sagittarius,no,single,selena2676,
5,7,1981,curvy,,doesnt_have,might_want,,,socially,never,,two_year_college,woman,161,tw,taipei,,straight,,,cancer,no,single,selinacheng,
1,1,1980,average_build,,,,,,,never,,,man,175,tw,taipei,,straight,,,,no,single,senwaa,
29,11,1985,fit,,,,,has_dogs,socially,never,,,man,0,tw,taipei,,straight,,,,no,single,sepheno,
10,3,1995,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,serenafanfan,
7,4,1993,average_build,,doesnt_have,,,,socially,never,,university,woman,0,tw,tai-chung-shih,,straight,but_its_not_important,atheism,aries,no,single,serenavenderwood,
4,8,1988,,,,,,,,,,post_grad,man,0,tw,kao-hsiung-ka,,straight,,,,,single,sergieaux,
18,5,1980,thin,,doesnt_have,,omnivore,,socially,never,working_on,university,woman,170,tw,taipei,,straight,,,,no,single,serin0518,
8,9,1995,average_build,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,161,tw,taipei,monogamous,straight,,atheism,virgo,no,single,serinaying,
10,4,1970,average_build,has_cats,doesnt_have,,,,not_at_all,never,,post_grad,woman,163,tw,,monogamous,gay,,,aries,no,single,seve7nthecat,
2,6,1983,average_build,,,,,,socially,never,,,woman,0,tw,,,straight,,catholicism,gemini,no,single,sexyjoyce02,
18,7,1975,average_build,,has,,omnivore,,socially,never,working_on,post_grad,man,170,tw,taipei,,straight,,,cancer,no,single,sh6027,
12,4,1991,,,,,,,,,,,woman,120,tw,,,straight,,,,,single,shamie12aries,
21,6,1970,fit,,,,,,socially,,,university,man,179,tw,taipei,,straight,and_its_important,other,gemini,no,single,shamus64,
11,9,1989,,,,,,,,,,,woman,172,tw,chi-lung,,straight,,,,,single,shan_shannon,
4,11,1983,,,,,,,,,,,woman,0,tw,feng-shan,,straight,,,,,single,shaneiah,
30,1,1989,thin,,,,,,,,,university,man,175,tw,pi-ting,,straight,,,aquarius,no,single,shangyic,
27,9,1981,thin,,,,,,socially,never,,,woman,168,tw,taipei,,straight,,,,no,single,shaniewen,
1,9,1988,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,shannon_lai,
6,6,1988,a_little_extra,,,,,,,never,,,woman,170,tw,hsin-chuang,,straight,,,,,single,shaonvshidai,
10,12,1987,fit,,,,halal,,not_at_all,never,,university,man,0,tw,taipei,,straight,,islam,sagittarius,no,single,shariq_taco,
14,8,1991,,,,,,,,never,,,man,0,tw,chung-shan,,straight,,,,,single,sharkidd,
1,9,1975,a_little_extra,has_cats,,,omnivore,,socially,never,,university,woman,164,tw,taipei,,straight,,christianity,,no,single,sharlinlin,
13,2,1996,,,,,,has_dogs,,never,,,woman,155,tw,taipei,,straight,,,,,single,sharon0213,
2,3,1991,thin,,doesnt_have,wants,omnivore,has_dogs,socially,never,,university,woman,156,tw,taipei,,straight,,,pisces,no,single,sharon0302,
18,11,1984,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,sharon_nini,
16,1,1985,average_build,,,,,has_dogs,,never,,,woman,164,tw,taipei,,straight,,,,,single,sharondeer,
16,12,1984,,,,,,has_dogs,,,working_on,,woman,0,tw,mei-yeh,,straight,and_its_important,catholicism,sagittarius,,single,sharryan,
13,8,1973,average_build,,doesnt_have,might_want,omnivore,,socially,never,,post_grad,woman,150,tw,chu-lin,,straight,and_its_important,buddhism,leo,,single,shashalulu,
3,12,1988,,,,,,,,,,,man,0,tw,hsin-chu,,straight,,,,,single,shashwat88,
2,12,1989,fit,,,,,,,,working_on,,man,181,tw,taipei,,straight,,,,,single,shawnmdoctor,
3,10,1987,thin,,,,,,socially,never,,post_grad,woman,163,tw,wang-tan,,straight,,,libra,,single,shctsai,
17,12,1989,fit,,,,,,socially,never,dropped_out_of,university,man,180,tw,taipei,,straight,,,,no,single,she24731,
15,10,1989,,,,,,,,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,no,single,shelin1015,
23,10,1979,fit,,,,omnivore,,socially,sometimes,,post_grad,man,183,tw,tai-chung-shih,,straight,,,,no,single,sheng1023,
22,4,1974,average_build,,doesnt_have,,omnivore,,socially,never,,university,woman,155,tw,taipei,non_monogamous,straight,,,taurus,no,single,sherlola,
27,3,1979,average_build,has_cats,doesnt_have,,,has_dogs,,never,,university,woman,160,tw,tai-chung-shih,,straight,,,aries,no,single,sherry327,
14,9,1992,fit,,doesnt_have,might_want,,,socially,never,,university,woman,160,tw,ta-keng,monogamous,straight,,catholicism,virgo,no,single,shielasama,
28,6,1992,average_build,,,,,has_dogs,socially,never,,university,man,180,tw,chang-hua,,straight,,,,no,single,shih-cin-yi,
19,5,1992,fit,,,,,,socially,never,,university,man,180,tw,taipei,,straight,,,,no,single,shih-hao,
15,4,1985,,,,,,,,never,,,woman,0,tw,feng-shan,,straight,,,,,single,shih-ying,
27,9,1990,,,,,,,,,,,woman,0,tw,shui-nan,,straight,,,,,single,shihanggrogeuse,
29,5,1990,,,,,,,,,,,woman,166,tw,tai-chung-shih,,straight,,,,,single,shihhsingyi,
27,7,1978,fit,,,,,,socially,,,,man,174,tw,taipei,,straight,,,leo,sometimes,single,shihkaiwen,
3,11,1988,,,,,,,,never,,,woman,0,tw,yen-ping,,straight,,,,no,single,shihyun,
20,9,1992,fit,,doesnt_have,,omnivore,,socially,never,working_on,university,man,175,tw,taipei,monogamous,straight,but_its_not_important,agnosticism,virgo,no,single,shiloh666,
7,6,1988,average_build,,doesnt_have,,,,socially,never,working_on,,man,178,tw,kao-hsiung-ka,,straight,but_its_not_important,buddhism,,sometimes,single,shin1988,
5,1,1994,,,,,,,socially,never,,post_grad,woman,164,tw,taipei,,straight,,,,no,single,shineirisyo,
10,11,1991,overweight,,,,,,socially,never,,university,woman,162,tw,taipei,,straight,,christianity,scorpio,no,single,shiner007,
31,12,1979,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,shinerose37,
19,5,1983,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,shingingstart,
22,9,1984,rather_not_say,,doesnt_have,might_want,,,socially,never,,university,woman,163,tw,,,straight,,catholicism,virgo,no,single,shinne-thai,
6,3,1988,,,,,,,,never,,,man,0,tw,tai-chung-shih,,straight,,,,,single,shinobs,
11,12,1971,,,doesnt_have,,,,socially,never,,,woman,160,tw,taipei,,straight,,,sagittarius,no,single,shinrong,
28,3,1993,rather_not_say,,doesnt_have,,omnivore,has_dogs,socially,never,,,woman,156,tw,taipei,monogamous,straight,,,aries,no,single,shirley399,
24,3,1976,average_build,,doesnt_have,,omnivore,has_dogs,socially,never,,university,woman,154,tw,taipei,monogamous,straight,,,aries,no,single,shirleycho,
26,6,1991,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,shirleytseng,
27,8,1994,,,,,,,socially,never,working_on,university,woman,0,tw,taipei,,straight,,,,no,single,shiyn,
27,8,1994,,,,,,,,,,,woman,0,tw,lu-tsun,,straight,,,virgo,,single,shmily3166,
11,9,1994,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,shopylin0911,
24,6,1995,average_build,,doesnt_have,,omnivore,,not_at_all,never,,university,woman,145,tw,tai-chung-shih,,straight,,christianity,cancer,no,single,shorter-lin,
20,6,1977,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,shortstopmin,
2,3,1987,,,,,,,,,,,woman,0,tw,hsin-chu,,straight,,,,,single,shotocai,
27,9,1994,,,,,,,,never,,,man,0,tw,,,straight,,,,,single,showfunkai,
10,10,1982,fit,,doesnt_have,,,,socially,never,working_on,post_grad,man,177,tw,taipei,,straight,,,,no,single,shsh66,
10,11,1994,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,shuanmania,
19,2,1975,average_build,,doesnt_have,wants,,,not_at_all,never,,two_year_college,woman,160,tw,kao-hsiung-ka,monogamous,straight,but_its_not_important,atheism,aquarius,no,single,shuhuichien,
11,12,1989,a_little_extra,,doesnt_have,might_want,omnivore,has_dogs,socially,never,,university,woman,165,tw,tai-chung-shih,monogamous,straight,,,,no,single,shuwenc,
25,12,1983,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,shuyrax,
31,10,1981,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,shyannc,
14,12,1991,,,,,,,,,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,shylockasaurus,
20,9,1991,average_build,,,,omnivore,,socially,never,,,man,170,tw,tai-chung-shih,,straight,,,,no,single,siangkun,
10,8,1975,average_build,,,,,,socially,never,working_on,university,man,167,tw,tai-chung-shih,,straight,,,,no,married,siegfried168,
10,6,1986,curvy,has_cats,,,,,often,never,,,woman,158,tw,taipei,monogamous,bisexual,,christianity,,yes,seeing_someone,sif0701,
3,5,1975,fit,,,,omnivore,,often,sometimes,working_on,university,man,177,tw,ma-yan-tou,,straight,and_its_important,other,taurus,no,open_relationship,signor,
2,11,1993,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,sikorsky000,
12,10,1978,fit,,doesnt_have,wants,,,socially,never,,post_grad,woman,165,tw,taipei,monogamous,straight,but_its_not_important,buddhism,libra,no,single,sil83152,
25,3,1992,,,,,omnivore,,socially,never,,,man,0,tw,taipei,monogamous,straight,,buddhism,aries,,single,silencemonkey,
15,2,1986,average_build,,doesnt_have,wants,omnivore,has_dogs,socially,,,university,woman,160,tw,taipei,monogamous,straight,,,aquarius,sometimes,single,silvia215,
6,10,1975,,,has,doesnt_want,,,socially,never,,,woman,0,tw,taipei,,straight,,,,no,single,silviahui,
15,4,1984,,,,,,,,never,,,man,0,tw,ting-chiao,,straight,,,,,single,simonscott,
30,8,1977,,,,,,,socially,never,,post_grad,man,173,tw,tai-chung-shih,,straight,,,,no,single,simple-single,
22,9,1976,,,,,,,,,,,man,0,tw,i-te,,straight,,,,,single,simplebee_h,
18,4,1979,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,simplech,
18,2,1994,rather_not_say,has_cats,doesnt_have,might_want,,,socially,never,,,woman,154,tw,pu-li,monogamous,straight,and_its_important,christianity,gemini,no,single,sin521,
27,10,1981,thin,,,,omnivore,,socially,never,,university,woman,163,tw,tai-chung-shih,,straight,,other,scorpio,no,single,sinciao,
25,8,1995,,,,,,,socially,never,,university,woman,159,tw,chin-chiang-liao,,straight,,,,no,single,singing0825,
2,4,1972,,,,,,,,,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,singwhtm,
24,5,1995,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,open_relationship,sininyu,
11,6,1991,overweight,,doesnt_have,might_want,omnivore,,not_at_all,never,,university,woman,170,tw,tai-chung-shih,monogamous,straight,,,gemini,no,single,sinlintsai,
13,8,1989,,,,,,,,,,,man,0,tw,ming-chih-tsun,,straight,,,,,single,sinsinlin,
10,11,1976,average_build,,,,omnivore,,socially,never,,,woman,169,tw,taipei,,straight,,,scorpio,,single,sisterannann,
5,10,1985,,,,,,,,never,,,man,0,tw,chung-shan,,straight,,,,,single,skivvv,
18,7,1984,,,,,,,,never,,,man,0,tw,hsing-ya,,straight,,,,,single,skyceo,
3,7,1987,overweight,,,wants,omnivore,,not_at_all,never,,university,man,177,tw,tai-chung-shih,,straight,,,cancer,no,single,skyonlythecat,
31,3,1990,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,skywalkerc3,
5,7,1977,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,skywalkerew,
16,3,1994,,,,,,,,,,,woman,0,tw,wu-jih,,straight,,,,,single,slapbaddog,
9,10,1985,,,doesnt_have,,,,,never,,post_grad,man,178,tw,taipei,,straight,,,,no,single,slimwa,
20,6,1968,average_build,,has,might_want,omnivore,,socially,never,,post_grad,man,170,tw,taipei,monogamous,straight,but_its_not_important,christianity,gemini,no,single,slkl001,
30,9,1986,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,slulululu,
3,2,1988,,,,,,,,,,,woman,0,tw,shih-ssu-fen-po,,straight,,,,,single,smallpurple,
5,1,1967,,,,,,,socially,never,,,man,0,tw,taipei,,straight,,,,no,single,smarcman,
27,10,1972,average_build,,doesnt_have,wants,omnivore,,not_at_all,never,,post_grad,woman,157,tw,taipei,monogamous,straight,but_its_not_important,buddhism,scorpio,no,single,smile_wang,
6,10,1984,,,,,,,,never,,post_grad,woman,0,tw,taipei,,straight,,,,,single,smilecaryn,
16,7,1986,fit,,,,,has_dogs,often,,,post_grad,woman,163,tw,tien-mu,,straight,,,,,single,smilely_c,
22,1,1983,,,,,,,,,,,woman,0,tw,chung-lan,,straight,,,,no,single,smilepeipei,
29,1,1986,,,,,,,,,,,woman,0,tw,tai-chung-shih,,straight,,,aquarius,no,single,smileychia,
7,6,1981,average_build,,,,,,not_at_all,,,post_grad,man,167,tw,kao-hsiung-ka,,straight,,,,no,single,sneaker97,
1,1,1967,average_build,,,,omnivore,,socially,never,,university,man,0,tw,tai-chung-shih,,straight,,atheism,,no,single,snowdog21121,
5,4,1995,,,,,omnivore,,socially,never,,,woman,165,tw,taipei,monogamous,straight,,,capricorn,no,single,socalnatty,
13,5,1984,,,,,,,,,,,woman,0,tw,nei-wei,,straight,,,,,single,sofiachanel0513,
25,9,1988,,,,,,,,,,,woman,92,tw,nan-keng,,straight,,catholicism,,no,single,solloso,
14,2,1985,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,solo2345,
18,2,1992,fit,,doesnt_have,,,,socially,never,,university,woman,150,tw,taipei,,straight,,,aquarius,no,seeing_someone,something0218,
20,7,1976,average_build,,,,omnivore,,socially,never,,,man,173,tw,,,straight,,,cancer,no,single,sompm,
12,7,1980,curvy,,,might_want,,,socially,never,,post_grad,woman,160,tw,nei-hu,monogamous,straight,and_its_important,other,cancer,no,single,sonia0712,
30,10,1960,average_build,,has,,,,socially,never,,university,woman,168,tw,taipei,,straight,,,scorpio,no,single,soniblue,
24,12,1989,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,sonnelisa,
20,12,1988,,,,,,,often,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,seeing_someone,sophia12333,
6,6,1965,,,doesnt_have,doesnt_want,,,,,,post_grad,woman,164,tw,taipei,,straight,,,,,single,sophia88hong,
17,3,1973,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,sophiachy,
8,6,1992,,,,,,,,,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,sophiahoooo,
13,9,1982,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,sophiatseng,
31,8,1993,,,doesnt_have,,,has_dogs,socially,never,,university,woman,160,tw,taipei,,straight,,,,no,single,sophie_yhw,
28,6,1980,fit,,,,,,,never,,post_grad,woman,163,tw,tai-chung-shih,,straight,,,cancer,no,single,soshina,
28,10,1983,curvy,,,,,,,never,,,woman,160,tw,taipei,,straight,,,,,single,soso1028,
10,4,1974,average_build,,doesnt_have,wants,vegetarian,,socially,,,post_grad,man,180,tw,taipei,,straight,,atheism,aries,sometimes,single,soulcombo,
5,12,1991,,,doesnt_have,,,,socially,,,post_grad,woman,0,tw,hsia-ts'o,,straight,,,,no,single,sovia3120,
4,2,1991,average_build,,doesnt_have,might_want,,,socially,never,working_on,university,woman,157,tw,kao-hsiung-ka,monogamous,straight,but_its_not_important,atheism,aquarius,no,single,soweon5080,
8,1,1974,,,doesnt_have,,,,socially,never,,,man,180,tw,po-hsin,,straight,,,,,single,soyanka,
28,2,1994,rather_not_say,,doesnt_have,doesnt_want,omnivore,,socially,never,,university,woman,159,tw,taipei,monogamous,straight,,,pisces,no,single,soyluna228,
21,2,1990,average_build,,doesnt_have,doesnt_want,omnivore,has_dogs,socially,never,,university,woman,170,tw,shih-lin,,straight,,,pisces,no,single,soymonicawang,
26,6,1991,average_build,has_cats,doesnt_have,doesnt_want,omnivore,,socially,never,,university,woman,155,tw,taipei,,straight,,,cancer,no,single,soynora,
26,5,1982,fit,,doesnt_have,might_want,,,socially,never,,university,man,185,tw,taipei,,straight,and_its_important,atheism,gemini,no,single,spabobo82,
1,10,1976,,,doesnt_have,,,,socially,never,,university,woman,0,tw,taipei,,straight,,,cancer,no,single,space1010,
27,8,1984,average_build,,,,omnivore,has_dogs,socially,never,,university,woman,160,tw,,,straight,,catholicism,virgo,no,single,special__one,
6,4,1982,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,specialanne,
5,4,1996,,,,,,,,,,,woman,175,tw,ting-tung-shih,,straight,,,,,single,spicegirlfromtw,
9,9,1988,,,,,,,,,,,man,0,tw,hsin-li-tsu,,straight,,,,,single,spncrjk_,
18,7,1991,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,spongejack0718,
27,8,1972,fit,,doesnt_have,might_want,omnivore,has_dogs,socially,never,,post_grad,man,173,tw,tai-chung-shih,,straight,,,virgo,no,single,sportingbugs,
20,4,1990,average_build,,doesnt_have,wants,omnivore,,socially,never,,university,man,173,tw,taipei,monogamous,straight,,,,no,single,sprucehh,
16,12,1988,fit,,,,,,socially,never,,university,man,174,tw,kao-hsiung-ka,,straight,,,sagittarius,no,single,sqk147,
3,1,1964,fit,,,,,,socially,,,university,man,193,tw,taipei,,straight,,,,no,single,srfr3,
11,4,1981,,,,,,,socially,never,,,man,183,tw,taipei,,straight,,agnosticism,aries,no,single,srupsilon,
20,6,1985,,,,,,,,,,university,woman,0,tw,taipei,,straight,,,gemini,no,single,ssgoddessofdream,
28,2,1987,,,,,,,socially,,,,woman,158,tw,,,straight,,,,no,single,sssray,
20,5,1987,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,ssssasasaaasrhs,
14,5,1989,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,ssuchi,
17,9,1982,overweight,,doesnt_have,might_want,,,socially,never,,university,woman,162,tw,taipei,monogamous,straight,,christianity,,sometimes,single,sswberri,
28,8,1978,fit,,,,omnivore,,socially,,,university,man,183,tw,taipei,,straight,,agnosticism,,no,single,st8soul,
15,1,1988,curvy,,doesnt_have,wants,,,socially,never,,university,woman,160,tw,taipei,,straight,,,,no,single,stacy198801,
21,9,1990,fit,,,,omnivore,,socially,never,,,man,180,tw,taipei,,straight,but_its_not_important,agnosticism,virgo,,single,stacyspitachips,
12,4,1996,average_build,,,,omnivore,,not_at_all,never,,,man,170,tw,chang-hua,,gay,,,,no,single,stanleytsai,
23,11,1990,,,,,,,not_at_all,never,,university,man,174,tw,tu-ku,,straight,,,sagittarius,yes,single,stanlychu,
4,12,1976,thin,,,,,,socially,never,,,woman,0,tw,taipei,monogamous,straight,,,,no,single,starstar777,
10,10,1985,,,,,,,,,,,woman,164,tw,tai-chung-shih,,straight,,,,no,single,starsunnytime,
5,4,1980,,,,,,,socially,never,,,woman,174,tw,taipei,,straight,,,,no,single,stayawayscamass,
1,12,1977,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,stealthewine,
26,6,1985,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,stefanxx85xx,
28,1,1975,a_little_extra,,,,,,,,,,woman,158,tw,ku-kung-po-wu-yan,,straight,,,,yes,single,stella101639,
25,7,1992,,,doesnt_have,,,has_dogs,socially,never,,,woman,167,tw,chung-keng,,straight,,,leo,no,single,stellaloha,
12,12,1985,fit,,,,,,often,never,,,woman,163,tw,taipei,,straight,,,,no,single,stephanie_tintin,
24,11,1988,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,stephaniealcanci,
6,7,1980,,,doesnt_have,,,,socially,never,,university,woman,160,tw,tai-chung-shih,,straight,,,cancer,no,single,stephanieliao,
20,11,1980,fit,,doesnt_have,might_want,omnivore,has_dogs,socially,never,,university,man,175,tw,pu-li,,straight,but_its_not_important,christianity,sagittarius,,single,sternfan999,
5,11,1970,average_build,,has,,omnivore,has_dogs,socially,never,,post_grad,man,173,tw,taipei,,straight,,,sagittarius,no,single,stevebox,
16,6,1997,average_build,,doesnt_have,doesnt_want,omnivore,,socially,never,,university,man,169,tw,dongcyu,monogamous,straight,,buddhism,gemini,no,single,steven_lithecat,
31,8,1974,average_build,,,,,,socially,never,,,man,174,tw,taipei,monogamous,straight,,,virgo,no,single,steventzou,
25,3,1980,,,doesnt_have,wants,,has_dogs,,never,,university,man,182,tw,tai-chung-shih,,straight,,,aries,,single,stmick69,
19,5,1979,fit,,,,vegetarian,,socially,never,,university,woman,167,tw,taipei,,straight,,other,taurus,no,single,stokrotka1,
11,11,1970,fit,,doesnt_have,wants,omnivore,,socially,,,post_grad,man,171,tw,taipei,,straight,,,scorpio,,single,straybard,
26,3,1989,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,striker169inabox,
28,6,1997,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,stu_stuuu,
19,2,1979,average_build,,,,,,socially,never,,,man,184,tw,taipei,,straight,,,,,single,sudhose1,
18,3,1980,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,sueheykuo,
28,8,1981,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,sometimes,single,suferalex,
22,8,1980,,,,,,,socially,never,,post_grad,man,0,tw,hsiu-lang,,straight,,,leo,no,single,sugelanren,
17,3,1990,,,,,,,,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,sugerbabyasaurus,
7,1,1984,fit,,doesnt_have,might_want,vegetarian,has_dogs,socially,never,,university,woman,158,tw,kao-hsiung-ka,monogamous,straight,,buddhism,capricorn,no,single,suichingchaotaiw,
21,8,1991,,,,,,,,,,,woman,0,tw,chung-cheng,,straight,,,,,single,sukkiq,
19,6,1989,average_build,,doesnt_have,might_want,omnivore,has_dogs,socially,never,,,woman,156,tw,erh-fen-pu,,straight,,,gemini,yes,single,summer_amber,
20,3,1981,fit,,,,,,socially,never,dropped_out_of,university,man,172,tw,taipei,,straight,,,,no,single,summerfinger,
19,7,1985,full_figured,,,,,,,never,working_on,university,woman,0,tw,taipei,,straight,,,,no,single,summergogogo,
30,9,1982,fit,,doesnt_have,,,,socially,never,,university,woman,162,tw,tai-chung-shih,,straight,,,libra,no,single,summerluvflying,
19,4,1988,average_build,,doesnt_have,doesnt_want,,,socially,never,,space_camp,woman,165,tw,taipei,monogamous,straight,,,aries,no,single,summermeimei,
1,1,1992,,,,,,,,,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,summerocean-,
25,6,1993,average_build,,doesnt_have,might_want,omnivore,,socially,,working_on,university,woman,165,tw,taipei,,straight,,,cancer,no,single,sung_linnn,
6,7,1980,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,sunny-wu,
27,3,1980,overweight,has_cats,doesnt_have,wants,,has_dogs,not_at_all,never,working_on,university,woman,160,tw,miao-li,,straight,,christianity,,no,single,sunny690327,
21,12,1993,,,,,,,,never,,,woman,164,tw,,,straight,,,sagittarius,no,single,sunny_fang,
24,1,1991,average_build,,,,,,socially,never,dropped_out_of,university,man,0,tw,taipei,,straight,,,aquarius,sometimes,single,sunshine_will,
26,4,1988,fit,,,,omnivore,,socially,never,,university,man,183,tw,hsin-chu,,straight,,,,sometimes,single,sunswin4ever,
11,2,1990,,,,,,,,sometimes,working_on,university,woman,160,tw,,,bisexual,,christianity,,,single,sunytha,
3,1,1974,,,has,,,,,never,,,man,0,tw,taipei,,straight,,,,no,open_relationship,surferitorusty,
19,1,1994,fit,,,,,,socially,never,,,man,170,tw,hsin-chu,,straight,,,,,single,surfing_wiwi,
24,3,1997,,,,,,,,,,,woman,0,tw,hsing-ya,,straight,,,,,single,suriprincess,
30,1,1989,a_little_extra,,doesnt_have,might_want,omnivore,,socially,,,university,woman,158,tw,taipei,monogamous,straight,,,aquarius,no,single,susan0130yang,
5,7,1971,,,has,,,,socially,never,working_on,university,woman,0,tw,tao-yan,,straight,,,,no,single,susan58511,
3,5,1993,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,susanna1993,
5,1,1992,,,doesnt_have,,,,socially,never,working_on,university,man,180,tw,taipei,,straight,,,,no,single,sushitw,
8,5,1978,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,susithecat,
