birthDateDay,birthDateMonth,birthDateYear,bodytype,cats,childrenHave,childrenWant,diet,dogs,drinking,drugs,educationModifier,educationValue,gender,heightCm,locationCountryCode,locationFormatted,monogamous,orientation,religionModifier,religionValue,sign,smoking,status,username,weed
8,11,1982,fit,,,,,,,never,,,man,178,tw,taipei,,straight,,,,no,single,kay1108,
14,2,1981,,has_cats,,,,,,never,,,woman,163,tw,chih-chi-tzu,monogamous,straight,,,,no,single,kaya0214,
26,10,1984,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,kayla3703,
27,7,1996,thin,has_cats,,,,,socially,never,working_on,university,man,168,tw,,,gay,,,leo,no,single,kayong,
23,10,1986,average_build,,doesnt_have,,omnivore,,socially,never,,post_grad,man,170,tw,,,straight,,,libra,,seeing_someone,kazimi19861023,
12,11,1977,thin,,,,,,socially,sometimes,,post_grad,man,175,tw,taipei,,straight,but_its_not_important,atheism,scorpio,no,single,kc299,
29,9,1995,,,,,,,,,,,woman,0,tw,taipei,,straight,,,libra,,single,kc79471,
5,12,1983,thin,,,,,,socially,never,,post_grad,woman,168,tw,chang-hua,,straight,,,sagittarius,no,single,kcl1205,
1,1,1980,,,,,,,,never,,,man,0,tw,hou-lung-tzu,,straight,,,,,single,kean886,
19,3,1991,,,,,,,,,,,man,0,tw,,,straight,,,,,single,keaneli,
11,12,1979,,,,,,,,,,,woman,166,tw,hsin-li-tsu,,straight,,,,,single,kelly123bear,
6,8,1969,average_build,,,,,,socially,never,,two_year_college,woman,162,tw,taipei,,straight,,,leo,no,single,kellyhu8638,
6,6,1983,,,,,,,,never,,university,woman,163,tw,taipei,,straight,,,,no,single,kellylee66,
3,12,1980,,,,,,,,never,,,woman,171,tw,taipei,,straight,,,,no,single,kellymeng,
9,6,1993,fit,,,,,,,never,,,man,175,tw,tou-hu,,straight,,,,,single,kelvindlegend,
18,10,1994,,,,,,,not_at_all,never,,university,man,176,tw,san-chiao-tzu,,straight,,,,no,single,kelvinlun,
3,4,1982,fit,,doesnt_have,might_want,,,socially,never,working_on,post_grad,man,173,tw,kuo-kang,,straight,,,,no,single,kembaw,
22,12,1976,fit,has_cats,doesnt_have,,omnivore,,socially,,,university,man,183,tw,hou-lung-tzu,,straight,,,capricorn,no,single,ken-0o,
24,8,1990,fit,,,,,,socially,never,,university,man,181,tw,tai-chung-shih,,straight,,catholicism,virgo,no,single,kenmanalang,
15,11,1955,average_build,,has,,omnivore,,not_at_all,never,,high_school,man,178,tw,taipei,monogamous,straight,and_its_important,christianity,scorpio,yes,single,kennyc168,
26,2,1991,fit,,,,,has_dogs,socially,never,,post_grad,man,178,tw,taipei,,straight,,,pisces,no,single,kenweng,
10,11,1984,a_little_extra,,doesnt_have,might_want,omnivore,,socially,never,,post_grad,man,171,tw,taipei,monogamous,straight,,,scorpio,no,single,ker_ker,
14,12,1990,,,,,,,,,,,man,0,tw,,,straight,,,,,single,kesht,
15,9,1976,fit,,doesnt_have,,omnivore,,socially,never,,post_grad,man,175,tw,taipei,,straight,,buddhism,,,single,kevin8taipei,
8,11,1996,,,,,,,,never,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,kevinadiel,
13,10,1991,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,kevincurry,
28,1,1974,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,kevindu_taco,
5,1,1997,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,kevinkogda,
2,1,1976,fit,,doesnt_have,wants,omnivore,,socially,never,working_on,university,man,175,tw,taipei,,straight,,,capricorn,no,single,kevinleeinyen,
2,3,1986,average_build,,,,omnivore,,,never,,post_grad,man,178,tw,,,straight,,,,,single,kevinting,
18,5,1995,fit,,,,,,socially,never,,,man,172,tw,liu-chang-li,,straight,,,,no,single,kevinyu518,
16,11,1996,,,,,,,,,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,kevinzhung,
12,10,1983,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,kexiner,
30,8,1990,rather_not_say,,,,omnivore,,socially,never,,university,woman,158,tw,taipei,monogamous,straight,,,virgo,no,single,khloe0830,
4,4,1990,,,,,omnivore,has_dogs,socially,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,khoop_24,
1,11,1987,fit,,doesnt_have,doesnt_want,omnivore,has_dogs,socially,sometimes,,university,man,160,tw,taipei,monogamous,bisexual,,agnosticism,scorpio,sometimes,single,kiddygrimmer3,
28,5,1989,,,doesnt_have,,,,,never,,university,man,173,tw,taipei,,straight,,,gemini,no,single,kiddyoyo,
22,12,1995,,,,,,,not_at_all,never,,,woman,0,tw,taipei,,straight,,,,no,single,kiera2024,
18,7,1974,,,,,,,,,,,man,0,tw,shan-hsia,,straight,,,,,single,kikikikio,
19,10,1982,,,,,,,,never,,post_grad,woman,0,tw,taipei,,straight,,,libra,,single,kikutz,
2,7,1981,,,,,,,,,,,woman,0,tw,taipei,,straight,,christianity,,sometimes,single,killahbabe72,
15,7,1993,,,,,,,socially,never,,university,woman,161,tw,tai-chung-shih,,straight,,,cancer,no,single,kimhuang,
17,4,1995,fit,has_cats,doesnt_have,wants,omnivore,has_dogs,often,never,working_on,,woman,151,tw,kao-hsiung-ka,monogamous,straight,,,aries,no,single,kimhwahwa,
9,10,1985,thin,,,,,,not_at_all,never,,,woman,166,tw,hung-nan-li,,straight,,buddhism,libra,no,single,kimieoy,
6,8,1983,,has_cats,,,,,socially,,,,woman,160,tw,ting-tung-shih,,straight,,,,no,single,kimmi0806,
19,5,1984,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,kind23thecat,
2,11,1984,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,kingfish2014,
25,10,1984,,,,,,,,,,,man,0,tw,chu-tso,,straight,,,,,single,kingnick-allianz,
26,2,1991,fit,,,,,has_dogs,socially,never,,post_grad,man,170,tw,hsin-chu,monogamous,straight,,,cancer,no,single,kishorekmr65,
7,10,1979,thin,,,,,,,never,,,woman,160,tw,taipei,,straight,,christianity,,,single,kittyevain,
11,3,1985,,,,,,,,,,,woman,0,tw,hung-i-li,,straight,,,,,single,kittykateprinces,
21,3,1995,fit,,,,omnivore,,socially,never,,university,man,183,tw,chiu-po-kou,monogamous,straight,,christianity,,no,single,kiwicameron,
31,12,1984,average_build,,doesnt_have,,,,socially,never,,university,man,163,tw,taipei,,straight,but_its_not_important,buddhism,capricorn,no,single,kk12311231,
1,11,1989,average_build,,,,omnivore,,socially,never,,,man,178,tw,hsin-chu,monogamous,straight,,,,no,single,kk17_chen,
11,2,1986,average_build,,doesnt_have,,,has_dogs,socially,never,,university,woman,168,tw,san-chang-li,,straight,,,aquarius,no,single,kkii211,
22,9,1984,fit,,,,,,,,dropped_out_of,university,woman,157,tw,tao-yan,monogamous,straight,but_its_not_important,,,,single,kkiwe,
6,9,1992,,,,,,,,,,,man,0,tw,tai-chung-shih,,straight,,,,,single,kkkkklin,
2,8,1988,,,,,,,often,never,,,man,0,tw,ta-kang-pu,,straight,,,,no,single,kkrish07,
1,1,1970,average_build,,,,,,socially,never,,,man,168,tw,taipei,,straight,,,,no,single,kktwus,
21,10,1980,,,doesnt_have,,,,socially,never,,university,man,0,tw,taipei,,straight,,,libra,no,single,klon_ch,
1,4,1970,average_build,,,,,,not_at_all,never,,post_grad,man,177,tw,taipei,monogamous,straight,,,,no,single,klundernick,
27,4,1978,,,,,,,,,,,man,0,tw,shih-ssu-fen-po,,straight,,,,,single,kmikeriley,
8,6,1987,a_little_extra,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,knoxville345,
24,7,1974,,,,,,,,never,,,woman,170,tw,taipei,monogamous,straight,,,,,single,koalabluebear,
3,3,1980,,,,might_want,,,socially,never,,,man,0,tw,taipei,,straight,,,pisces,no,single,kochitw,
18,9,1992,,,,,,,,,,,man,0,tw,tu-tzu-keng,,straight,,,,,single,kooladz,
18,1,1991,fit,,doesnt_have,,,,socially,never,,university,man,183,tw,taipei,,straight,,agnosticism,,no,single,koomar123,
10,10,1984,,,,,,,often,never,,,man,0,tw,hsiao-hsi,,straight,,,,yes,single,koookooo3,
1,3,1986,fit,,,,,,socially,,,,man,180,tw,taipei,,straight,,,aries,no,single,korny_pony,
31,3,1983,jacked,,doesnt_have,might_want,omnivore,,socially,never,,university,man,183,tw,taipei,,straight,and_laughing_about_it,agnosticism,aries,no,single,koujiacheng,
16,3,1972,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,kptain,
4,6,1976,fit,,doesnt_have,,omnivore,has_dogs,socially,never,,post_grad,man,175,tw,taipei,monogamous,straight,,,gemini,no,single,kramerican,
6,8,1988,,,,,,,,,,,man,0,tw,ho-tso-chuang,,straight,,,,,single,kris_tof_88,
4,6,1995,,,,wants,omnivore,,socially,never,working_on,university,woman,161,tw,taipei,monogamous,straight,,buddhism,gemini,no,single,kristychang0604,
1,12,1980,a_little_extra,,,,,,socially,never,,,man,168,tw,,,straight,,,sagittarius,no,single,krolll07,
1,1,1973,,,,,,,socially,never,,,woman,0,tw,meng-li,,straight,,catholicism,virgo,no,single,krystalmiranda,
29,7,1978,fit,has_cats,doesnt_have,might_want,omnivore,,socially,never,,post_grad,man,178,tw,kao-hsiung-ka,,straight,,,,no,single,ksailtw,
24,5,1970,average_build,,,,,,socially,never,,,man,176,tw,shan-wei,,straight,,catholicism,gemini,yes,single,ku-li,
31,12,1985,,,,,,,,,,,man,0,tw,,,straight,,,,,single,kuanorkuan,
14,10,1982,,,,,,,socially,,,,man,0,tw,taipei,,straight,,,libra,no,single,kuante_lu,
23,10,1992,,,,,,,,never,,,woman,0,tw,,,straight,,,,no,single,kuanyin_chen,
8,8,1987,,,,,,,socially,never,,,woman,0,tw,kao-hsiung-ka,monogamous,straight,,,,no,single,kueilinasaurus,
11,5,1990,,,,,,,,,,,woman,0,tw,hsin-chu,,straight,,,,,single,kuhuihsuan,
10,11,1982,thin,has_cats,doesnt_have,might_want,omnivore,,socially,,working_on,post_grad,man,178,tw,,monogamous,straight,but_its_not_important,christianity,scorpio,no,single,kunmingscott,
22,4,1993,,,,,,,socially,,working_on,,woman,0,tw,yan-shan,,straight,,,,,single,kusumita_wu,
24,7,1986,fit,,doesnt_have,might_want,omnivore,,socially,never,,post_grad,man,175,tw,taipei,,straight,but_its_not_important,agnosticism,leo,no,single,kyle_sc,
9,8,1978,fit,,,,omnivore,,socially,never,,university,man,173,tw,chiu-tso-tzu,monogamous,straight,,,,no,single,kylebasstwn,
20,10,1988,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,kyogege,
21,7,1975,,,,,,,,,,,man,0,tw,,,straight,,,,,single,kyromania,
22,10,1987,,,,,,,,never,,university,woman,155,tw,taipei,,straight,,,libra,no,single,kytsepin,
24,9,1995,,,,,,,,never,,,man,0,tw,hsia-nei-hsin,,straight,,,,,single,l0925867901,
29,11,1978,average_build,,doesnt_have,wants,,,socially,never,,university,man,175,tw,taipei,,straight,,,sagittarius,no,single,la1129,
31,1,1992,,,,,,,,never,,,woman,160,tw,chu-nan,,straight,,catholicism,aquarius,,single,lablabsandra,
19,6,1989,,,,,,,socially,never,,university,woman,158,tw,,,straight,,,gemini,no,single,ladycoco9,
26,5,1978,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,ladyjennyhsu,
10,8,1979,fit,,doesnt_have,doesnt_want,,,socially,never,,university,woman,155,tw,taipei,monogamous,straight,,,leo,no,single,laetitiachen,
5,2,1987,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,laffaminute,
13,4,1975,,,,,,,socially,never,,post_grad,man,0,tw,chu-wei-wei,,straight,,,,no,open_relationship,lahadram,
1,6,1986,,,,,,,,,,,woman,0,tw,fan-tzu-lu,,straight,,,,,single,laie99,
26,2,1977,average_build,,,,omnivore,,,never,,university,woman,160,tw,tai-chung-shih,,straight,,,,no,single,laijenny,
14,11,1982,,,,,,,,never,,,man,0,tw,chou-wei,,straight,,,,,single,laiyanlong,
25,4,1983,,has_cats,doesnt_have,might_want,,,socially,never,,,woman,163,tw,taipei,,straight,,,,no,single,lalala425,
22,1,1984,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,lalaqqq,
10,1,1986,overweight,,,,,,socially,never,,university,man,180,tw,taipei,,straight,,,capricorn,no,single,lalonelycat,
2,4,1990,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,lambond42,
2,3,1981,fit,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,160,tw,,non_monogamous,straight,but_its_not_important,other,pisces,no,single,lamey47,
15,4,1987,,,,,,,,never,,,man,0,tw,,,straight,,,,,single,lamzaa,
24,2,1985,average_build,,doesnt_have,might_want,,,socially,never,,university,woman,158,tw,taipei,,straight,,,pisces,no,single,lanaliao,
7,12,1980,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,lanceevo,
7,12,1988,,,,,,,,,,,man,0,tw,ho-tso-chuang,,straight,,,,no,single,lancer777,
19,11,1983,average_build,,,,,,socially,never,,,man,170,tw,taipei,,gay,,,,no,single,landick,
19,1,1969,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,lang_ayan,
9,9,1982,,,,,,has_dogs,,,,two_year_college,woman,0,tw,taipei,,straight,,,,,single,lanlan99,
30,7,1987,fit,,,,,,,never,working_on,post_grad,man,187,tw,,,straight,,,,,single,lapod,
16,2,1987,,,,,,,,never,,,woman,0,tw,,,straight,,,,,single,lastingwind,
11,9,1987,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,lauraclaura,
1,12,1980,,,doesnt_have,doesnt_want,,,often,never,,university,man,0,tw,taipei,,straight,,,sagittarius,yes,single,laurencewen,
1,2,1995,curvy,,doesnt_have,might_want,omnivore,,not_at_all,never,working_on,university,woman,155,tw,tai-chung-shih,,straight,,,,no,single,laurieliuswag,
16,6,1993,,,doesnt_have,,,,,never,,university,woman,0,tw,taipei,,straight,,,,no,single,lavieenbleu_ya,
21,8,1995,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,lavisteo,
13,12,1983,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,lawrishel,
15,12,1977,fit,,doesnt_have,might_want,omnivore,,socially,never,working_on,post_grad,man,185,tw,taipei,monogamous,straight,,,capricorn,no,single,lawyer30002,
24,10,1977,average_build,,doesnt_have,wants,,,socially,never,,post_grad,man,171,tw,taipei,,straight,but_its_not_important,other,scorpio,,single,layfett,
13,6,1979,,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,,no,single,leafsmile,
8,5,1980,overweight,,doesnt_have,,omnivore,,socially,never,,,man,182,tw,tai-chung-shih,monogamous,straight,and_laughing_about_it,atheism,taurus,no,single,lebellevue,
31,3,1976,,,,,,,,never,,post_grad,man,0,tw,taipei,,straight,,,,,married,lee33922,
24,9,1991,,,,,,,,,,university,man,177,tw,chih-nan-shan-chuang,,straight,,,,,single,leeasu,
29,9,1988,,,doesnt_have,might_want,,has_dogs,socially,never,,post_grad,man,165,tw,ma-yan-tou,monogamous,straight,,,libra,yes,single,leef88,
1,11,1979,fit,,doesnt_have,might_want,omnivore,,socially,never,,university,man,171,tw,taipei,,straight,,other,scorpio,no,single,leefrosler,
22,1,1980,average_build,,,wants,,,socially,never,,university,woman,170,tw,tai-chung-shih,,straight,,buddhism,aquarius,no,single,leept6,
3,2,1990,average_build,,,,,,not_at_all,never,working_on,post_grad,man,173,tw,,,straight,but_its_not_important,other,,no,single,leericky123,
28,1,1985,,,,,,,,never,,post_grad,man,183,tw,taipei,,straight,,,,no,single,legend---ary,
21,6,1982,,,,,,,,,,post_grad,woman,161,tw,taipei,,straight,,,,,single,leila_ch,
21,11,1976,fit,,,,,,socially,never,,university,woman,161,tw,taipei,,straight,,buddhism,scorpio,no,single,leilei1121,
27,9,1997,,,,,,,socially,never,,,woman,0,tw,tai-chung-shih,,straight,,,,no,single,leisel_lisa,
15,1,1978,,,,,,,,never,,,man,0,tw,tao-yan,,straight,,,,,single,lemandro,
27,7,1994,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,lenaandluna,
8,6,1992,,,,,,,,,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,lenkahan,
11,8,1996,thin,,,,,,not_at_all,never,,,woman,157,tw,tai-chung-shih,,straight,,,,no,single,lenokh,
1,1,1982,average_build,has_cats,doesnt_have,might_want,omnivore,has_dogs,socially,never,,university,man,176,tw,chang-hua,,straight,but_its_not_important,buddhism,scorpio,no,single,leo_wang,
13,3,1992,fit,,doesnt_have,,,,not_at_all,never,,university,man,170,tw,chiu-po-kou,,straight,,,pisces,no,single,leoben313,
23,10,1992,fit,has_cats,,,omnivore,,not_at_all,never,,university,man,170,tw,,,straight,,atheism,,no,seeing_someone,leohuk,
22,11,1986,,,,,,,,,,,man,0,tw,hsing-ya,,straight,,,,,single,leojyun-chen,
17,9,1987,,,,,,,,,,,man,0,tw,chang-hua,,straight,,,,,single,leon5566520,
25,12,1974,,,,,,,not_at_all,never,,university,man,0,tw,liu-chang-li,,straight,,,,no,single,leon_wu,
22,4,1987,average_build,,,,,,socially,never,,university,woman,165,tw,taipei,,straight,,,taurus,no,single,leona_lai,
5,5,1968,a_little_extra,,has,might_want,omnivore,,socially,never,,university,man,174,tw,wa-tzu-ti,,straight,,atheism,,no,single,leonpetrus,
29,4,1987,average_build,,doesnt_have,wants,,,socially,never,,university,woman,168,tw,chi-lung,monogamous,straight,,buddhism,taurus,sometimes,single,lerchen_tw,
6,11,1980,,,,,,,,never,,,man,0,tw,shan-hua,,straight,,,,,single,leslie9527inabox,
1,1,1979,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,lester3333,
18,6,1984,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,lexierong,
14,2,1980,average_build,,,,,,socially,never,,,man,178,tw,tai-chung-shih,,straight,and_laughing_about_it,atheism,aquarius,no,single,lexluthor80,
23,3,1973,,has_cats,has,,vegan,has_dogs,not_at_all,never,working_on,university,woman,155,tw,ping-tung,,straight,,,aries,no,single,lezahasaurus,
3,10,1990,,,,,,,,,,,woman,0,tw,hsin-chu,,straight,,,,,single,lhenglingers,
29,12,1984,,,,,,,,never,,,woman,0,tw,miao-li,,straight,,,,,single,lheyinabox,
31,10,1990,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,lhize,
1,11,1989,,,,,,,socially,never,,university,woman,164,tw,taipei,,straight,,,,,single,lialin1101,
8,7,1998,,,,,,,,,,,woman,0,tw,chieh-nan-chuang,,straight,,,,,single,liananananana,
24,9,1989,,has_cats,doesnt_have,,,,socially,never,,university,woman,165,tw,kao-hsiung-ka,monogamous,straight,,,libra,no,single,liangen,
3,7,1988,,,,,,,,never,,,woman,0,tw,,,straight,,,,no,single,liangmei,
20,5,1971,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,liangwenhui,
14,2,1984,,,,,,,,never,,,woman,0,tw,shih-chia,,straight,,,,,single,lianmine11,
12,11,1972,average_build,,doesnt_have,wants,vegetarian,,not_at_all,never,,university,man,183,tw,taipei,,straight,and_its_important,buddhism,scorpio,no,single,liaock168,
1,11,1990,,,,,,,,,,,woman,0,tw,tung-pao she-ch,,straight,,,,,single,liarjen,
1,3,1984,,,,,,,,,,,woman,0,tw,hsin-chu,,straight,,,,,single,lidia7331,
12,10,1984,average_build,,,,omnivore,has_dogs,often,never,,post_grad,woman,168,tw,feng-shan,,gay,,,libra,no,seeing_someone,liebefrei,
17,6,1991,,,doesnt_have,might_want,,,not_at_all,never,,university,woman,0,tw,,,straight,,,gemini,no,single,lienhsuehhan,
16,4,1982,average_build,,doesnt_have,might_want,,has_dogs,socially,,,post_grad,woman,166,tw,taipei,monogamous,straight,,christianity,aries,no,single,lifeofping,
12,3,1985,average_build,,doesnt_have,,,,often,never,,university,man,170,tw,hsiu-lang,,straight,,,pisces,no,single,lightower312,
4,12,1976,,,,,,,,,,,man,0,tw,tai-chung-shih,,straight,,,,,single,lijeng,
16,7,1979,,,,,,,,never,,,woman,0,tw,,,straight,,,,,single,lilian520,
15,11,1978,,,doesnt_have,might_want,omnivore,,socially,never,,,woman,0,tw,taipei,,straight,,,scorpio,no,single,lilianachang,
10,10,1982,,,,,,has_dogs,,,,university,man,178,tw,taipei,,straight,,,,,single,liliangwen11,
14,11,1981,,,,,,,socially,never,working_on,post_grad,woman,156,tw,pei-tou,,straight,,christianity,scorpio,no,single,lilianlady,
28,10,1977,,,,,vegetarian,,socially,never,,university,woman,166,tw,taipei,,straight,,,,no,single,lililihsin,
30,6,1994,fit,,doesnt_have,,,,socially,never,,university,woman,0,tw,taipei,,straight,,,cancer,no,single,lillalab,
15,8,1996,average_build,,,,,,socially,never,,,woman,164,tw,,,straight,,,,no,single,lilliansiao,
15,12,1989,,,,,,,,,,,woman,155,tw,taipei,,straight,,,sagittarius,,single,lilliantsai,
31,12,1974,average_build,,doesnt_have,doesnt_want,,,socially,never,,university,woman,163,tw,tai-chung-shih,,straight,,,capricorn,no,married,lily_tulip_2,
21,4,1982,thin,,,,,,,never,,,woman,168,tw,chang-hua,non_monogamous,straight,,,,no,single,lilychanginabox,
19,8,1971,,,,,,,,,,,woman,0,tw,pin-lang-keng,,straight,,,,,single,lilycola,
1,11,1957,a_little_extra,,has,doesnt_want,omnivore,,socially,never,,two_year_college,woman,157,tw,tai-chung-shih,monogamous,straight,,atheism,scorpio,no,single,lilytw2016,
22,2,1982,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,lilyyao,
16,12,1985,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,limpahan_taco,
1,8,1988,,,,,,,often,,,,woman,0,tw,,,straight,,,,sometimes,single,lin-1777,
15,3,1987,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,lin1987,
3,10,1992,average_build,,doesnt_have,,omnivore,,socially,never,,university,man,179,tw,,,straight,,atheism,libra,sometimes,single,lin_wei-wei,
25,2,1992,,,,,,,,,,,woman,0,tw,chung-lun,,straight,,,,,single,lina5545,
10,2,1977,fit,,doesnt_have,might_want,,,socially,,,two_year_college,woman,167,tw,taipei,,straight,,buddhism,aquarius,no,single,linda21077,
5,1,1997,,,,,,,,never,,university,woman,0,tw,chao-yang-li,,straight,,,,no,single,linda9788877,
23,8,1985,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,lindaspring,
2,11,1982,,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,,no,single,lindinda1102,
8,4,1983,,,,,,,,,,,man,0,tw,ssu-shih-chang,,straight,,,,,single,lineon_taco,
14,12,1982,,,,,,,,,,,woman,91,tw,taipei,,straight,,,,no,single,linettearaz,
28,1,1997,,,,,,has_dogs,,never,,,woman,0,tw,,,straight,,,,no,single,ling-yan,
2,1,1989,a_little_extra,,doesnt_have,wants,omnivore,,socially,never,,university,woman,152,tw,tai-chung-shih,,straight,,,capricorn,no,single,lingc1989,
16,6,1985,average_build,,,,,,socially,never,,,woman,155,tw,taipei,,straight,,,,sometimes,single,linlin616,
26,11,1985,thin,,doesnt_have,wants,omnivore,,not_at_all,never,,university,woman,166,tw,taipei,,straight,,,,no,single,linwenwen,
14,8,1990,,,,,,,,,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,linya-tsai,
26,12,1978,,,doesnt_have,might_want,,,socially,never,,,woman,158,tw,tai-chung-shih,,straight,,,,no,single,linyiyin1996,
11,5,1985,fit,,,,,,not_at_all,never,,,man,173,tw,taipei,,straight,,,,no,single,linyoyo,
1,1,1981,,,,,,,,,,,woman,0,tw,ping-tung,,straight,,,,,single,linzoma81,
3,2,1990,,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,,no,single,linzyythu,
6,2,1988,,,,wants,,,socially,,dropped_out_of,high_school,man,0,tw,tai-chung-shih,,straight,,,,sometimes,single,liobe,
12,2,1984,a_little_extra,,doesnt_have,wants,omnivore,,socially,never,,post_grad,man,165,tw,hsin-chu,monogamous,straight,but_its_not_important,other,aquarius,no,single,liou675,
21,2,1990,,,,,,,,,,,woman,0,tw,ting-chiao,,straight,,,,,single,lisa0297,
11,4,1968,fit,has_cats,doesnt_have,wants,vegetarian,has_dogs,socially,never,,,woman,170,tw,taipei,monogamous,straight,and_its_important,buddhism,,no,open_relationship,lisa1132,
26,5,1985,average_build,,doesnt_have,wants,,,socially,never,,university,woman,160,tw,taipei,,straight,,buddhism,gemini,no,single,lisa696,
9,4,1984,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,lisa_0125,
15,6,1995,,,,,,,,never,working_on,university,woman,166,tw,taipei,,straight,,,gemini,no,single,lisa_y615,
9,4,1991,average_build,,,,omnivore,has_dogs,socially,never,,university,woman,157,tw,taipei,,straight,,,aries,no,single,lisaasadorama,
9,12,1987,,,,,,,socially,never,,,woman,0,tw,,,bisexual,,,,no,single,lisaluluy,
22,10,1979,average_build,,doesnt_have,,,,not_at_all,never,,,woman,152,tw,,monogamous,straight,,christianity,,no,single,lisamel2016,
23,8,1991,,,,,,,,never,,,man,0,tw,tai-chung-shih,,straight,,,,,single,listen1991,
11,7,1974,,,,,,,,,,,woman,0,tw,tien-mu,,straight,,,,,single,lithz,
3,7,1979,,,doesnt_have,wants,,,socially,never,,university,woman,168,tw,taipei,,straight,,,cancer,no,single,little_leopard,
18,8,1992,fit,has_cats,doesnt_have,might_want,omnivore,has_dogs,socially,never,,university,woman,148,tw,taipei,,straight,,,leo,no,single,little_tung,
22,11,1994,,,,,,has_dogs,socially,never,working_on,university,woman,167,tw,tai-chung-shih,,bisexual,,other,scorpio,no,single,littledarkize,
3,3,1992,average_build,,,,omnivore,,not_at_all,never,,,woman,168,tw,taipei,,straight,,,aries,no,single,littledstar13,
11,1,1989,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,littlejjesi,
3,5,1969,fit,,doesnt_have,might_want,,,socially,never,,post_grad,woman,159,tw,taipei,monogamous,straight,,,taurus,no,single,littlequeen257,
9,2,1991,fit,,,,omnivore,,socially,,working_on,university,man,177,tw,taipei,,gay,,,aquarius,sometimes,single,littlestartsai,
5,12,1984,,,doesnt_have,,,,socially,never,,university,woman,0,tw,tsai-liao,,straight,,,,,single,littletung,
6,7,1980,thin,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,littlewoman11,
2,11,1981,,,,,,,,,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,liu1102,
31,1,1985,,,,,,,,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,liuada,
7,10,1976,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,no,single,liukueiling,
17,4,1975,curvy,,doesnt_have,might_want,omnivore,,socially,never,,post_grad,woman,158,tw,taipei,,straight,,,aries,no,single,livelife0417,
28,9,1994,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,livia-liwei,
1,1,1978,fit,,,,omnivore,,socially,never,,post_grad,man,191,tw,,monogamous,straight,,,,no,single,living0the0dream,
30,3,1988,,,doesnt_have,,,has_dogs,socially,never,,university,woman,164,tw,tai-chung-shih,,straight,,,aries,sometimes,single,livvvil,
17,6,1985,thin,has_cats,doesnt_have,,omnivore,,socially,never,,university,woman,157,tw,tai-chung-shih,monogamous,straight,,,,no,single,livywang,
10,1,1983,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,liwem,
21,2,1981,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,liz-kuo,
15,1,1992,,,,,,,,,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,lizbethkay,
5,2,1995,fit,,,,,,socially,never,working_on,university,woman,0,tw,taipei,,straight,,,aquarius,no,single,lizsu0205,
